,RainToday,Region
2491,0,New South Wales
2492,1,New South Wales
2493,1,New South Wales
2494,0,New South Wales
2495,0,New South Wales
2496,0,New South Wales
2497,0,New South Wales
2498,0,New South Wales
2499,0,New South Wales
2500,0,New South Wales
2501,0,New South Wales
2502,1,New South Wales
2503,1,New South Wales
2504,1,New South Wales
2505,0,New South Wales
2506,0,New South Wales
2507,0,New South Wales
2508,0,New South Wales
2509,0,New South Wales
2510,0,New South Wales
2511,0,New South Wales
2512,0,New South Wales
2513,0,New South Wales
2514,0,New South Wales
2515,0,New South Wales
2516,0,New South Wales
2517,0,New South Wales
2518,0,New South Wales
2519,0,New South Wales
2520,0,New South Wales
2521,0,New South Wales
2522,0,New South Wales
2523,1,New South Wales
2524,1,New South Wales
2525,0,New South Wales
2526,0,New South Wales
2527,0,New South Wales
2528,0,New South Wales
2529,0,New South Wales
2530,0,New South Wales
2531,0,New South Wales
2532,1,New South Wales
2533,0,New South Wales
2534,0,New South Wales
2535,0,New South Wales
2536,1,New South Wales
2537,0,New South Wales
2538,0,New South Wales
2539,0,New South Wales
2540,0,New South Wales
2541,0,New South Wales
2542,0,New South Wales
2543,0,New South Wales
2544,0,New South Wales
2545,0,New South Wales
2546,0,New South Wales
2547,0,New South Wales
2548,1,New South Wales
2549,1,New South Wales
2550,0,New South Wales
2551,0,New South Wales
2552,0,New South Wales
2553,0,New South Wales
2554,0,New South Wales
2555,0,New South Wales
2556,0,New South Wales
2557,1,New South Wales
2558,0,New South Wales
2559,0,New South Wales
2560,0,New South Wales
2561,0,New South Wales
2562,0,New South Wales
2563,0,New South Wales
2564,0,New South Wales
2565,0,New South Wales
2566,0,New South Wales
2567,0,New South Wales
2568,0,New South Wales
2569,0,New South Wales
2570,0,New South Wales
2571,0,New South Wales
2572,0,New South Wales
2573,0,New South Wales
2574,0,New South Wales
2575,1,New South Wales
2576,0,New South Wales
2577,0,New South Wales
2578,1,New South Wales
2579,1,New South Wales
2580,1,New South Wales
2581,0,New South Wales
2582,0,New South Wales
2583,0,New South Wales
2584,0,New South Wales
2585,0,New South Wales
2586,0,New South Wales
2587,0,New South Wales
2588,0,New South Wales
2589,0,New South Wales
2590,1,New South Wales
2591,1,New South Wales
2592,0,New South Wales
2593,0,New South Wales
2594,1,New South Wales
2595,0,New South Wales
2596,0,New South Wales
2597,0,New South Wales
2598,0,New South Wales
2599,0,New South Wales
2600,0,New South Wales
2601,1,New South Wales
2602,0,New South Wales
2603,1,New South Wales
2604,1,New South Wales
2605,0,New South Wales
2606,0,New South Wales
2607,0,New South Wales
2608,0,New South Wales
2609,0,New South Wales
2610,0,New South Wales
2611,0,New South Wales
2612,0,New South Wales
2613,1,New South Wales
2614,0,New South Wales
2615,0,New South Wales
2616,0,New South Wales
2617,0,New South Wales
2618,0,New South Wales
2619,0,New South Wales
2620,1,New South Wales
2621,0,New South Wales
2622,1,New South Wales
2623,0,New South Wales
2624,0,New South Wales
2625,0,New South Wales
2626,0,New South Wales
2627,0,New South Wales
2628,0,New South Wales
2629,0,New South Wales
2630,1,New South Wales
2631,1,New South Wales
2632,0,New South Wales
2633,0,New South Wales
2634,0,New South Wales
2635,0,New South Wales
2636,0,New South Wales
2637,1,New South Wales
2638,1,New South Wales
2639,0,New South Wales
2640,0,New South Wales
2641,0,New South Wales
2642,0,New South Wales
2643,0,New South Wales
2644,0,New South Wales
2645,0,New South Wales
2646,0,New South Wales
2647,0,New South Wales
2648,0,New South Wales
2649,0,New South Wales
2650,1,New South Wales
2651,1,New South Wales
2652,0,New South Wales
2653,0,New South Wales
2654,0,New South Wales
2655,0,New South Wales
2656,0,New South Wales
2657,0,New South Wales
2658,0,New South Wales
2659,0,New South Wales
2660,0,New South Wales
2661,1,New South Wales
2662,0,New South Wales
2663,0,New South Wales
2664,0,New South Wales
2665,1,New South Wales
2666,0,New South Wales
2667,0,New South Wales
2668,0,New South Wales
2669,0,New South Wales
2670,0,New South Wales
2671,0,New South Wales
2672,0,New South Wales
2673,0,New South Wales
2674,0,New South Wales
2675,0,New South Wales
2676,0,New South Wales
2677,0,New South Wales
2678,0,New South Wales
2679,0,New South Wales
2680,1,New South Wales
2681,0,New South Wales
2682,0,New South Wales
2683,1,New South Wales
2684,0,New South Wales
2685,0,New South Wales
2686,0,New South Wales
2687,0,New South Wales
2688,0,New South Wales
2689,0,New South Wales
2690,0,New South Wales
2691,0,New South Wales
2692,1,New South Wales
2693,0,New South Wales
2694,0,New South Wales
2695,0,New South Wales
2696,0,New South Wales
2697,0,New South Wales
2698,0,New South Wales
2699,0,New South Wales
2700,0,New South Wales
2701,0,New South Wales
2702,0,New South Wales
2703,0,New South Wales
2704,0,New South Wales
2705,0,New South Wales
2706,0,New South Wales
2707,0,New South Wales
2708,0,New South Wales
2709,0,New South Wales
2710,0,New South Wales
2711,0,New South Wales
2712,1,New South Wales
2713,1,New South Wales
2714,0,New South Wales
2715,0,New South Wales
2716,0,New South Wales
2717,0,New South Wales
2718,0,New South Wales
2719,0,New South Wales
2720,0,New South Wales
2721,0,New South Wales
2722,0,New South Wales
2723,0,New South Wales
2724,0,New South Wales
2725,0,New South Wales
2726,0,New South Wales
2727,0,New South Wales
2728,0,New South Wales
2729,0,New South Wales
2730,0,New South Wales
2731,0,New South Wales
2732,0,New South Wales
2733,0,New South Wales
2734,0,New South Wales
2735,0,New South Wales
2736,0,New South Wales
2737,0,New South Wales
2738,0,New South Wales
2739,0,New South Wales
2740,0,New South Wales
2741,0,New South Wales
2742,0,New South Wales
2743,1,New South Wales
2744,1,New South Wales
2745,0,New South Wales
2746,0,New South Wales
2747,0,New South Wales
2748,0,New South Wales
2749,0,New South Wales
2750,0,New South Wales
2751,0,New South Wales
2752,0,New South Wales
2753,0,New South Wales
2754,0,New South Wales
2755,0,New South Wales
2756,0,New South Wales
2757,0,New South Wales
2758,0,New South Wales
2759,0,New South Wales
2760,0,New South Wales
2761,0,New South Wales
2762,0,New South Wales
2763,0,New South Wales
2764,0,New South Wales
2765,1,New South Wales
2766,0,New South Wales
2767,0,New South Wales
2768,0,New South Wales
2769,0,New South Wales
2770,0,New South Wales
2771,0,New South Wales
2772,1,New South Wales
2773,0,New South Wales
2774,0,New South Wales
2775,0,New South Wales
2776,0,New South Wales
2777,0,New South Wales
2778,0,New South Wales
2779,0,New South Wales
2780,0,New South Wales
2781,0,New South Wales
2782,0,New South Wales
2783,0,New South Wales
2784,1,New South Wales
2785,1,New South Wales
2786,1,New South Wales
2787,0,New South Wales
2788,1,New South Wales
2789,0,New South Wales
2790,0,New South Wales
2791,1,New South Wales
2792,0,New South Wales
2793,1,New South Wales
2794,0,New South Wales
2795,0,New South Wales
2796,0,New South Wales
2797,0,New South Wales
2798,0,New South Wales
2799,0,New South Wales
2800,1,New South Wales
2801,1,New South Wales
2802,0,New South Wales
2803,0,New South Wales
2804,0,New South Wales
2805,0,New South Wales
2806,1,New South Wales
2807,0,New South Wales
2808,0,New South Wales
2809,1,New South Wales
2810,0,New South Wales
2811,0,New South Wales
2812,1,New South Wales
2813,0,New South Wales
2814,0,New South Wales
2815,0,New South Wales
2816,1,New South Wales
2817,0,New South Wales
2818,0,New South Wales
2819,0,New South Wales
2820,0,New South Wales
2821,1,New South Wales
2822,0,New South Wales
2823,0,New South Wales
2824,1,New South Wales
2825,0,New South Wales
2826,1,New South Wales
2827,0,New South Wales
2828,0,New South Wales
2829,0,New South Wales
2830,0,New South Wales
2831,0,New South Wales
2832,0,New South Wales
2833,1,New South Wales
2834,1,New South Wales
2835,1,New South Wales
2836,0,New South Wales
2837,0,New South Wales
2838,0,New South Wales
2839,1,New South Wales
2840,1,New South Wales
2841,1,New South Wales
2842,0,New South Wales
2843,0,New South Wales
2844,0,New South Wales
2845,0,New South Wales
2846,0,New South Wales
2847,0,New South Wales
2848,0,New South Wales
2849,0,New South Wales
2850,0,New South Wales
2851,0,New South Wales
2852,1,New South Wales
2853,0,New South Wales
2854,0,New South Wales
2855,0,New South Wales
2856,0,New South Wales
2857,0,New South Wales
2858,0,New South Wales
2859,1,New South Wales
2860,0,New South Wales
2861,0,New South Wales
2862,1,New South Wales
2863,1,New South Wales
2864,0,New South Wales
2865,0,New South Wales
2866,0,New South Wales
2867,0,New South Wales
2868,0,New South Wales
2869,0,New South Wales
2870,1,New South Wales
2871,0,New South Wales
2872,0,New South Wales
2873,0,New South Wales
2874,0,New South Wales
2875,0,New South Wales
2876,0,New South Wales
2877,0,New South Wales
2878,0,New South Wales
2879,0,New South Wales
2880,0,New South Wales
2881,0,New South Wales
2882,0,New South Wales
2883,0,New South Wales
2884,0,New South Wales
2885,0,New South Wales
2886,0,New South Wales
2887,1,New South Wales
2888,0,New South Wales
2889,0,New South Wales
2890,0,New South Wales
2891,0,New South Wales
2892,0,New South Wales
2893,0,New South Wales
2894,0,New South Wales
2895,0,New South Wales
2896,0,New South Wales
2897,0,New South Wales
2898,0,New South Wales
2899,0,New South Wales
2900,0,New South Wales
2901,0,New South Wales
2902,0,New South Wales
2903,0,New South Wales
2904,0,New South Wales
2905,0,New South Wales
2906,0,New South Wales
2907,0,New South Wales
2908,0,New South Wales
2909,0,New South Wales
2910,0,New South Wales
2911,0,New South Wales
2912,0,New South Wales
2913,0,New South Wales
2914,0,New South Wales
2915,0,New South Wales
2916,0,New South Wales
2917,0,New South Wales
2918,0,New South Wales
2919,0,New South Wales
2920,0,New South Wales
2921,0,New South Wales
2922,0,New South Wales
2923,0,New South Wales
2924,0,New South Wales
2925,1,New South Wales
2926,1,New South Wales
2927,1,New South Wales
2928,0,New South Wales
2929,0,New South Wales
2930,0,New South Wales
2931,0,New South Wales
2932,0,New South Wales
2933,0,New South Wales
2934,0,New South Wales
2935,0,New South Wales
2936,1,New South Wales
2937,1,New South Wales
2938,1,New South Wales
2939,0,New South Wales
2940,0,New South Wales
2941,0,New South Wales
2942,0,New South Wales
2943,0,New South Wales
2944,1,New South Wales
2945,1,New South Wales
2946,0,New South Wales
2947,0,New South Wales
2948,0,New South Wales
2949,0,New South Wales
2950,0,New South Wales
2951,0,New South Wales
2952,0,New South Wales
2953,0,New South Wales
2954,0,New South Wales
2955,1,New South Wales
2956,0,New South Wales
2957,0,New South Wales
2958,0,New South Wales
2959,0,New South Wales
2960,0,New South Wales
2961,0,New South Wales
2962,0,New South Wales
2963,0,New South Wales
2964,1,New South Wales
2965,0,New South Wales
2966,0,New South Wales
2967,0,New South Wales
2968,0,New South Wales
2969,0,New South Wales
2970,0,New South Wales
2971,0,New South Wales
2972,0,New South Wales
2973,0,New South Wales
2974,0,New South Wales
2975,0,New South Wales
2976,1,New South Wales
2977,0,New South Wales
2978,0,New South Wales
2979,0,New South Wales
2980,0,New South Wales
2981,0,New South Wales
2982,0,New South Wales
2983,1,New South Wales
2984,0,New South Wales
2985,0,New South Wales
2986,0,New South Wales
2987,0,New South Wales
2988,0,New South Wales
2989,0,New South Wales
2990,1,New South Wales
2991,1,New South Wales
2992,0,New South Wales
2993,0,New South Wales
2994,0,New South Wales
2995,0,New South Wales
2996,0,New South Wales
2997,0,New South Wales
2998,0,New South Wales
2999,0,New South Wales
3000,0,New South Wales
3001,0,New South Wales
3002,0,New South Wales
3003,0,New South Wales
3004,0,New South Wales
3005,0,New South Wales
3006,0,New South Wales
3007,0,New South Wales
3008,0,New South Wales
3009,0,New South Wales
3010,0,New South Wales
3011,0,New South Wales
3012,0,New South Wales
3013,0,New South Wales
3014,0,New South Wales
3015,0,New South Wales
3016,0,New South Wales
3017,1,New South Wales
3018,0,New South Wales
3019,0,New South Wales
3020,0,New South Wales
3021,0,New South Wales
3022,1,New South Wales
3023,0,New South Wales
3024,0,New South Wales
3025,0,New South Wales
3026,0,New South Wales
3027,0,New South Wales
3028,0,New South Wales
3029,0,New South Wales
3030,0,New South Wales
3031,1,New South Wales
3032,0,New South Wales
3033,0,New South Wales
3034,0,New South Wales
3035,0,New South Wales
3036,1,New South Wales
3037,0,New South Wales
3038,1,New South Wales
3039,1,New South Wales
3040,0,New South Wales
3041,0,New South Wales
3042,0,New South Wales
3043,0,New South Wales
3044,0,New South Wales
3045,0,New South Wales
3046,0,New South Wales
3047,0,New South Wales
3048,0,New South Wales
3049,1,New South Wales
3050,0,New South Wales
3051,0,New South Wales
3052,1,New South Wales
3053,0,New South Wales
3054,0,New South Wales
3055,1,New South Wales
3056,0,New South Wales
3057,1,New South Wales
3058,0,New South Wales
3059,0,New South Wales
3060,0,New South Wales
3061,0,New South Wales
3062,0,New South Wales
3063,1,New South Wales
3064,0,New South Wales
3065,0,New South Wales
3066,0,New South Wales
3067,0,New South Wales
3068,1,New South Wales
3069,1,New South Wales
3070,1,New South Wales
3071,1,New South Wales
3072,1,New South Wales
3073,0,New South Wales
3074,0,New South Wales
3075,0,New South Wales
3076,0,New South Wales
3077,0,New South Wales
3078,0,New South Wales
3079,0,New South Wales
3080,0,New South Wales
3081,0,New South Wales
3082,1,New South Wales
3083,0,New South Wales
3084,1,New South Wales
3085,1,New South Wales
3086,0,New South Wales
3087,0,New South Wales
3088,1,New South Wales
3089,1,New South Wales
3090,1,New South Wales
3091,0,New South Wales
3092,0,New South Wales
3093,0,New South Wales
3094,0,New South Wales
3095,0,New South Wales
3096,1,New South Wales
3097,0,New South Wales
3098,0,New South Wales
3099,0,New South Wales
3100,0,New South Wales
3101,1,New South Wales
3102,1,New South Wales
3103,1,New South Wales
3104,1,New South Wales
3105,1,New South Wales
3106,0,New South Wales
3107,1,New South Wales
3108,0,New South Wales
3109,1,New South Wales
3110,1,New South Wales
3111,0,New South Wales
3112,0,New South Wales
3113,0,New South Wales
3114,1,New South Wales
3115,0,New South Wales
3116,0,New South Wales
3117,0,New South Wales
3118,0,New South Wales
3119,0,New South Wales
3120,0,New South Wales
3121,0,New South Wales
3122,0,New South Wales
3123,0,New South Wales
3124,0,New South Wales
3125,0,New South Wales
3126,0,New South Wales
3127,0,New South Wales
3128,0,New South Wales
3129,0,New South Wales
3130,1,New South Wales
3131,1,New South Wales
3132,0,New South Wales
3133,0,New South Wales
3134,0,New South Wales
3135,1,New South Wales
3136,1,New South Wales
3137,0,New South Wales
3138,1,New South Wales
3139,0,New South Wales
3140,0,New South Wales
3141,0,New South Wales
3142,0,New South Wales
3143,0,New South Wales
3144,0,New South Wales
3145,0,New South Wales
3146,0,New South Wales
3147,0,New South Wales
3148,0,New South Wales
3149,0,New South Wales
3150,0,New South Wales
3151,0,New South Wales
3152,0,New South Wales
3153,0,New South Wales
3154,0,New South Wales
3155,1,New South Wales
3156,1,New South Wales
3157,0,New South Wales
3158,0,New South Wales
3159,0,New South Wales
3160,0,New South Wales
3161,0,New South Wales
3162,0,New South Wales
3163,0,New South Wales
3164,0,New South Wales
3165,0,New South Wales
3166,0,New South Wales
3167,0,New South Wales
3168,0,New South Wales
3169,0,New South Wales
3170,0,New South Wales
3171,0,New South Wales
3172,0,New South Wales
3173,1,New South Wales
3174,1,New South Wales
3175,1,New South Wales
3176,1,New South Wales
3177,0,New South Wales
3178,1,New South Wales
3179,1,New South Wales
3180,0,New South Wales
3181,1,New South Wales
3182,1,New South Wales
3183,1,New South Wales
3184,0,New South Wales
3185,0,New South Wales
3186,1,New South Wales
3187,0,New South Wales
3188,0,New South Wales
3189,0,New South Wales
3190,0,New South Wales
3191,1,New South Wales
3192,0,New South Wales
3193,1,New South Wales
3194,0,New South Wales
3195,0,New South Wales
3196,0,New South Wales
3197,0,New South Wales
3198,0,New South Wales
3199,1,New South Wales
3200,1,New South Wales
3201,0,New South Wales
3202,0,New South Wales
3203,0,New South Wales
3204,0,New South Wales
3205,0,New South Wales
3206,0,New South Wales
3207,0,New South Wales
3208,0,New South Wales
3209,0,New South Wales
3210,1,New South Wales
3211,0,New South Wales
3212,0,New South Wales
3213,0,New South Wales
3214,1,New South Wales
3215,0,New South Wales
3216,0,New South Wales
3217,0,New South Wales
3218,0,New South Wales
3219,1,New South Wales
3220,0,New South Wales
3221,0,New South Wales
3222,1,New South Wales
3223,1,New South Wales
3224,1,New South Wales
3225,0,New South Wales
3226,0,New South Wales
3227,0,New South Wales
3228,0,New South Wales
3229,0,New South Wales
3230,0,New South Wales
3231,0,New South Wales
3232,0,New South Wales
3233,0,New South Wales
3234,0,New South Wales
3235,1,New South Wales
3236,0,New South Wales
3237,0,New South Wales
3238,0,New South Wales
3239,1,New South Wales
3240,1,New South Wales
3241,0,New South Wales
3242,1,New South Wales
3243,1,New South Wales
3244,0,New South Wales
3245,0,New South Wales
3246,0,New South Wales
3247,0,New South Wales
3248,1,New South Wales
3249,0,New South Wales
3250,0,New South Wales
3251,1,New South Wales
3252,0,New South Wales
3253,0,New South Wales
3254,0,New South Wales
3255,0,New South Wales
3256,1,New South Wales
3257,0,New South Wales
3258,0,New South Wales
3259,0,New South Wales
3260,0,New South Wales
3261,1,New South Wales
3262,0,New South Wales
3263,0,New South Wales
3264,0,New South Wales
3265,1,New South Wales
3266,1,New South Wales
3267,1,New South Wales
3268,1,New South Wales
3269,0,New South Wales
3270,0,New South Wales
3271,0,New South Wales
3272,1,New South Wales
3273,1,New South Wales
3274,1,New South Wales
3275,0,New South Wales
3276,0,New South Wales
3277,0,New South Wales
3278,0,New South Wales
3279,1,New South Wales
3280,0,New South Wales
3281,0,New South Wales
3282,0,New South Wales
3283,0,New South Wales
3284,0,New South Wales
3285,1,New South Wales
3286,1,New South Wales
3287,0,New South Wales
3288,0,New South Wales
3289,0,New South Wales
3290,1,New South Wales
3291,0,New South Wales
3292,1,New South Wales
3293,1,New South Wales
3294,1,New South Wales
3295,1,New South Wales
3296,0,New South Wales
3297,0,New South Wales
3298,0,New South Wales
3299,0,New South Wales
3300,0,New South Wales
3301,1,New South Wales
3302,0,New South Wales
3303,0,New South Wales
3304,0,New South Wales
3305,1,New South Wales
3306,0,New South Wales
3307,0,New South Wales
3308,0,New South Wales
3309,0,New South Wales
3310,0,New South Wales
3311,0,New South Wales
3312,1,New South Wales
3313,0,New South Wales
3314,0,New South Wales
3315,0,New South Wales
3316,0,New South Wales
3317,0,New South Wales
3318,0,New South Wales
3319,0,New South Wales
3320,0,New South Wales
3321,0,New South Wales
3322,0,New South Wales
3323,0,New South Wales
3324,1,New South Wales
3325,1,New South Wales
3326,1,New South Wales
3327,1,New South Wales
3328,0,New South Wales
3329,0,New South Wales
3330,0,New South Wales
3331,1,New South Wales
3332,0,New South Wales
3333,0,New South Wales
3334,0,New South Wales
3335,0,New South Wales
3336,0,New South Wales
3337,0,New South Wales
3338,0,New South Wales
3339,0,New South Wales
3340,1,New South Wales
3341,0,New South Wales
3342,0,New South Wales
3343,0,Victoria
3344,0,Victoria
3345,0,Victoria
3346,0,Victoria
3347,0,Victoria
3348,0,Victoria
3349,1,Victoria
3350,0,Victoria
3351,0,Victoria
3352,0,Victoria
3353,0,Victoria
3354,0,Victoria
3355,0,Victoria
3356,0,Victoria
3357,0,Victoria
3358,0,Victoria
3359,0,Victoria
3360,0,Victoria
3361,0,Victoria
3362,0,Victoria
3363,0,Victoria
3364,1,Victoria
3365,1,Victoria
3366,0,Victoria
3367,0,Victoria
3368,0,Victoria
3369,0,Victoria
3370,0,Victoria
3371,0,Victoria
3372,0,Victoria
3373,1,Victoria
3374,0,Victoria
3375,0,Victoria
3376,0,Victoria
3377,0,Victoria
3378,0,Victoria
3379,0,Victoria
3380,0,Victoria
3381,0,Victoria
3382,0,Victoria
3383,1,Victoria
3384,1,Victoria
3385,0,Victoria
3386,0,Victoria
3387,0,Victoria
3388,0,Victoria
3389,0,Victoria
3390,0,Victoria
3391,0,Victoria
3392,0,Victoria
3393,0,Victoria
3394,0,Victoria
3395,0,Victoria
3396,1,Victoria
3397,0,Victoria
3398,0,Victoria
3399,0,Victoria
3400,0,Victoria
3401,0,Victoria
3402,0,Victoria
3403,0,Victoria
3404,0,Victoria
3405,0,Victoria
3406,0,Victoria
3407,0,Victoria
3408,0,Victoria
3409,0,Victoria
3410,1,Victoria
3411,0,Victoria
3412,0,Victoria
3413,0,Victoria
3414,0,Victoria
3415,0,Victoria
3416,0,Victoria
3417,0,Victoria
3418,0,Victoria
3419,1,Victoria
3420,0,Victoria
3421,0,Victoria
3422,0,Victoria
3423,0,Victoria
3424,0,Victoria
3425,0,Victoria
3426,0,Victoria
3427,0,Victoria
3428,0,Victoria
3429,0,Victoria
3430,0,Victoria
3431,0,Victoria
3432,0,Victoria
3433,0,Victoria
3434,1,Victoria
3435,0,Victoria
3436,0,Victoria
3437,0,Victoria
3438,0,Victoria
3439,0,Victoria
3440,0,Victoria
3441,0,Victoria
3442,0,Victoria
3443,0,Victoria
3444,0,Victoria
3445,0,Victoria
3446,0,Victoria
3447,0,Victoria
3448,0,Victoria
3449,1,Victoria
3450,0,Victoria
3451,1,Victoria
3452,0,Victoria
3453,0,Victoria
3454,0,Victoria
3455,0,Victoria
3456,0,Victoria
3457,0,Victoria
3458,0,Victoria
3459,1,Victoria
3460,0,Victoria
3461,1,Victoria
3462,0,Victoria
3463,0,Victoria
3464,0,Victoria
3465,0,Victoria
3466,0,Victoria
3467,0,Victoria
3468,0,Victoria
3469,0,Victoria
3470,1,Victoria
3471,1,Victoria
3472,1,Victoria
3473,0,Victoria
3474,0,Victoria
3475,0,Victoria
3476,0,Victoria
3477,0,Victoria
3478,0,Victoria
3479,0,Victoria
3480,0,Victoria
3481,0,Victoria
3482,0,Victoria
3483,0,Victoria
3484,0,Victoria
3485,0,Victoria
3486,0,Victoria
3487,0,Victoria
3488,1,Victoria
3489,0,Victoria
3490,0,Victoria
3491,0,Victoria
3492,0,Victoria
3493,0,Victoria
3494,0,Victoria
3495,0,Victoria
3496,0,Victoria
3497,0,Victoria
3498,0,Victoria
3499,0,Victoria
3500,0,Victoria
3501,0,Victoria
3502,0,Victoria
3503,0,Victoria
3504,0,Victoria
3505,0,Victoria
3506,1,Victoria
3507,0,Victoria
3508,1,Victoria
3509,1,Victoria
3510,0,Victoria
3511,0,Victoria
3512,0,Victoria
3513,0,Victoria
3514,0,Victoria
3515,0,Victoria
3516,0,Victoria
3517,0,Victoria
3518,0,Victoria
3519,0,Victoria
3520,0,Victoria
3521,0,Victoria
3522,0,Victoria
3523,0,Victoria
3524,1,Victoria
3525,1,Victoria
3526,1,Victoria
3527,0,Victoria
3528,0,Victoria
3529,0,Victoria
3530,0,Victoria
3531,0,Victoria
3532,1,Victoria
3533,0,Victoria
3534,0,Victoria
3535,1,Victoria
3536,0,Victoria
3537,0,Victoria
3538,0,Victoria
3539,0,Victoria
3540,0,Victoria
3541,0,Victoria
3542,0,Victoria
3543,0,Victoria
3544,0,Victoria
3545,0,Victoria
3546,0,Victoria
3547,0,Victoria
3548,1,Victoria
3549,0,Victoria
3550,0,Victoria
3551,0,Victoria
3552,0,Victoria
3553,0,Victoria
3554,0,Victoria
3555,0,Victoria
3556,0,Victoria
3557,1,Victoria
3558,0,Victoria
3559,0,Victoria
3560,0,Victoria
3561,0,Victoria
3562,0,Victoria
3563,0,Victoria
3564,0,Victoria
3565,0,Victoria
3566,0,Victoria
3567,0,Victoria
3568,0,Victoria
3569,0,Victoria
3570,0,Victoria
3571,0,Victoria
3572,0,Victoria
3573,0,Victoria
3574,0,Victoria
3575,1,Victoria
3576,0,Victoria
3577,0,Victoria
3578,1,Victoria
3579,1,Victoria
3580,1,Victoria
3581,1,Victoria
3582,0,Victoria
3583,0,Victoria
3584,1,Victoria
3585,1,Victoria
3586,0,Victoria
3587,1,Victoria
3588,0,Victoria
3589,0,Victoria
3590,0,Victoria
3591,0,Victoria
3592,0,Victoria
3593,1,Victoria
3594,1,Victoria
3595,0,Victoria
3596,0,Victoria
3597,0,Victoria
3598,0,Victoria
3599,0,Victoria
3600,0,Victoria
3601,0,Victoria
3602,0,Victoria
3603,0,Victoria
3604,0,Victoria
3605,0,Victoria
3606,0,Victoria
3607,1,Victoria
3608,0,Victoria
3609,0,Victoria
3610,0,Victoria
3611,0,Victoria
3612,0,Victoria
3613,1,Victoria
3614,0,Victoria
3615,1,Victoria
3616,0,Victoria
3617,0,Victoria
3618,0,Victoria
3619,0,Victoria
3620,0,Victoria
3621,0,Victoria
3622,1,Victoria
3623,1,Victoria
3624,0,Victoria
3625,0,Victoria
3626,0,Victoria
3627,0,Victoria
3628,0,Victoria
3629,0,Victoria
3630,0,Victoria
3631,1,Victoria
3632,0,Victoria
3633,0,Victoria
3634,0,Victoria
3635,0,Victoria
3636,0,Victoria
3637,0,Victoria
3638,0,Victoria
3639,1,Victoria
3640,1,Victoria
3641,0,Victoria
3642,0,Victoria
3643,0,Victoria
3644,1,Victoria
3645,0,Victoria
3646,0,Victoria
3647,0,Victoria
3648,0,Victoria
3649,0,Victoria
3650,0,Victoria
3651,0,Victoria
3652,0,Victoria
3653,1,Victoria
3654,0,Victoria
3655,0,Victoria
3656,0,Victoria
3657,0,Victoria
3658,1,Victoria
3659,1,Victoria
3660,0,Victoria
3661,0,Victoria
3662,0,Victoria
3663,0,Victoria
3664,0,Victoria
3665,0,Victoria
3666,0,Victoria
3667,1,Victoria
3668,0,Victoria
3669,1,Victoria
3670,0,Victoria
3671,0,Victoria
3672,0,Victoria
3673,0,Victoria
3674,0,Victoria
3675,0,Victoria
3676,0,Victoria
3677,0,Victoria
3678,0,Victoria
3679,0,Victoria
3680,0,Victoria
3681,0,Victoria
3682,0,Victoria
3683,0,Victoria
3684,0,Victoria
3685,0,Victoria
3686,0,Victoria
3687,1,Victoria
3688,0,Victoria
3689,0,Victoria
3690,0,Victoria
3691,0,Victoria
3692,0,Victoria
3693,1,Victoria
3694,0,Victoria
3695,0,Victoria
3696,0,Victoria
3697,0,Victoria
3698,0,Victoria
3699,0,Victoria
3700,0,Victoria
3701,0,Victoria
3702,0,Victoria
3703,0,Victoria
3704,0,Victoria
3705,0,Victoria
3706,0,Victoria
3707,1,Victoria
3708,1,Victoria
3709,1,Victoria
3710,0,Victoria
3711,0,Victoria
3712,0,Victoria
3713,0,Victoria
3714,0,Victoria
3715,0,Victoria
3716,0,Victoria
3717,0,Victoria
3718,0,Victoria
3719,0,Victoria
3720,0,Victoria
3721,0,Victoria
3722,0,Victoria
3723,0,Victoria
3724,0,Victoria
3725,0,Victoria
3726,1,Victoria
3727,1,Victoria
3728,0,Victoria
3729,0,Victoria
3730,0,Victoria
3731,0,Victoria
3732,1,Victoria
3733,1,Victoria
3734,1,Victoria
3735,0,Victoria
3736,0,Victoria
3737,0,Victoria
3738,0,Victoria
3739,0,Victoria
3740,0,Victoria
3741,0,Victoria
3742,0,Victoria
3743,0,Victoria
3744,0,Victoria
3745,0,Victoria
3746,0,Victoria
3747,0,Victoria
3748,0,Victoria
3749,0,Victoria
3750,0,Victoria
3751,0,Victoria
3752,0,Victoria
3753,1,Victoria
3754,1,Victoria
3755,0,Victoria
3756,0,Victoria
3757,0,Victoria
3758,0,Victoria
3759,1,Victoria
3760,0,Victoria
3761,0,Victoria
3762,1,Victoria
3763,0,Victoria
3764,0,Victoria
3765,0,Victoria
3766,0,Victoria
3767,1,Victoria
3768,0,Victoria
3769,0,Victoria
3770,0,Victoria
3771,0,Victoria
3772,0,Victoria
3773,0,Victoria
3774,0,Victoria
3775,0,Victoria
3776,0,Victoria
3777,0,Victoria
3778,1,Victoria
3779,0,Victoria
3780,1,Victoria
3781,0,Victoria
3782,0,Victoria
3783,0,Victoria
3784,0,Victoria
3785,0,Victoria
3786,0,Victoria
3787,0,Victoria
3788,0,Victoria
3789,0,Victoria
3790,0,Victoria
3791,0,Victoria
3792,1,Victoria
3793,1,Victoria
3794,1,Victoria
3795,1,Victoria
3796,0,Victoria
3797,0,Victoria
3798,0,Victoria
3799,0,Victoria
3800,0,Victoria
3801,1,Victoria
3802,0,Victoria
3803,0,Victoria
