MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
12.5,36.6,0.0,13.0,11.6,33.0,13.0,15.0,14.0,7.0,1015.2,1010.0,0.0,0.0,25.9,35.8,0,1,0,0,0
25.1,33.1,0.0,5.2,10.9,15.0,6.0,17.0,68.0,59.0,1011.2,1007.7,2.0,2.0,30.0,32.3,0,1,0,0,0
20.8,32.7,0.0,7.8,10.7,37.0,7.0,24.0,73.0,39.0,1015.8,1011.3,2.0,2.0,27.2,31.7,0,0,1,0,0
12.2,23.8,0.0,7.8,5.8,31.0,13.0,9.0,35.0,33.0,1014.4,1012.3,7.0,5.0,17.0,22.7,0,0,0,0,1
23.7,29.4,35.8,5.0,1.9,30.0,11.0,17.0,89.0,79.0,1008.2,1005.4,7.0,7.0,26.5,28.5,1,0,0,1,0
7.2,28.4,0.0,4.0,10.3,30.0,7.0,9.0,31.0,12.0,1021.4,1017.3,0.0,0.0,17.7,28.1,0,0,0,0,1
23.4,40.5,0.0,12.4,8.2,33.0,19.0,19.0,13.0,7.0,1012.0,1007.6,6.0,3.0,32.1,39.6,0,0,1,0,0
7.7,16.5,0.0,3.6,7.1,35.0,20.0,20.0,59.0,24.0,1025.5,1021.0,7.0,1.0,9.0,16.3,0,0,0,0,1
12.1,13.1,0.6,1.8,0.0,35.0,17.0,13.0,87.0,94.0,1021.1,1018.4,8.0,8.0,12.5,12.8,0,0,0,0,1
19.3,29.9,0.0,9.2,11.0,43.0,26.0,17.0,44.0,37.0,1015.9,1012.1,1.0,1.0,23.2,29.1,0,0,0,0,1
23.2,33.2,0.0,9.0,11.1,44.0,26.0,24.0,48.0,37.0,1016.0,1010.9,1.0,2.0,26.7,31.1,0,0,1,0,0
16.4,27.9,0.0,14.6,10.2,48.0,30.0,19.0,16.0,14.0,1016.0,1011.6,4.0,6.0,21.0,26.7,0,0,1,0,0
25.5,33.5,11.2,5.6,9.4,46.0,17.0,30.0,76.0,66.0,1009.1,1005.8,5.0,3.0,30.3,32.9,1,0,0,1,0
24.5,34.0,0.0,4.0,9.0,33.0,11.0,19.0,74.0,49.0,1011.3,1008.5,7.0,6.0,29.3,32.6,0,1,0,0,0
12.8,29.7,0.0,11.0,11.6,41.0,17.0,26.0,27.0,17.0,1015.1,1010.8,0.0,0.0,22.7,28.8,0,1,0,0,0
7.1,21.8,0.0,5.8,9.1,46.0,15.0,31.0,33.0,37.0,1029.0,1024.2,6.0,4.0,12.2,21.2,0,0,0,0,1
26.1,34.1,1.4,3.2,8.0,33.0,13.0,20.0,78.0,62.0,1008.6,1005.6,7.0,6.0,30.6,33.1,1,0,0,1,0
15.1,31.0,0.0,9.4,10.9,48.0,24.0,20.0,34.0,19.0,1017.4,1012.4,3.0,3.0,21.4,30.1,0,0,0,0,1
15.8,30.6,0.0,5.6,10.8,39.0,28.0,13.0,44.0,38.0,1012.8,1008.7,0.0,1.0,21.6,30.1,0,0,0,0,1
23.5,30.3,61.8,7.0,1.6,65.0,37.0,46.0,87.0,73.0,1002.2,1000.9,7.0,8.0,27.1,29.1,1,0,0,1,0
25.3,30.0,0.4,4.6,1.4,44.0,9.0,13.0,70.0,80.0,1010.9,1008.8,6.0,7.0,29.7,26.8,0,0,1,0,0
15.9,35.2,0.0,11.2,12.8,33.0,11.0,13.0,35.0,19.0,1012.7,1009.6,1.0,1.0,28.9,34.8,0,0,1,0,0
24.5,32.6,6.2,4.8,5.7,50.0,19.0,28.0,89.0,73.0,1009.3,1008.1,7.0,7.0,26.4,28.7,1,1,0,0,0
17.3,30.6,0.0,10.2,11.2,35.0,19.0,13.0,30.0,22.0,1015.9,1012.2,0.0,1.0,20.1,29.5,0,0,0,0,1
25.5,33.3,0.0,3.2,10.3,28.0,6.0,19.0,79.0,66.0,1010.7,1007.5,3.0,3.0,29.5,32.7,0,1,0,0,0
18.2,29.2,1.8,2.2,3.4,26.0,6.0,13.0,92.0,47.0,1012.1,1009.7,7.0,7.0,20.5,28.4,1,0,0,1,0
4.3,19.1,0.0,3.6,9.9,43.0,9.0,20.0,68.0,37.0,1022.4,1018.8,2.0,1.0,11.3,18.5,0,1,0,0,0
20.3,37.5,0.0,18.8,12.8,41.0,19.0,24.0,12.0,9.0,1011.3,1007.1,1.0,1.0,30.4,36.6,0,0,0,1,0
14.5,23.2,0.0,8.0,7.4,39.0,26.0,22.0,64.0,47.0,1017.5,1014.9,7.0,4.0,16.7,21.6,0,1,0,0,0
3.1,22.0,0.0,0.4,8.9,26.0,4.0,6.0,99.0,38.0,1023.0,1019.0,8.0,3.0,7.3,20.8,0,0,0,0,1
8.5,23.1,0.0,4.0,10.7,35.0,15.0,19.0,50.0,33.0,1023.1,1019.1,0.0,1.0,15.5,22.1,0,1,0,0,0
15.9,35.9,0.0,14.8,12.1,37.0,13.0,17.0,23.0,9.0,1010.3,1006.0,0.0,0.0,26.7,34.8,0,0,0,1,0
25.7,35.3,0.0,5.8,7.4,41.0,11.0,15.0,83.0,35.0,1011.2,1007.2,7.0,6.0,26.2,33.6,0,0,1,0,0
19.3,36.8,0.0,10.4,10.9,48.0,33.0,15.0,20.0,14.0,1015.1,1010.8,0.0,5.0,29.9,35.3,0,0,1,0,0
25.8,32.7,0.0,5.2,8.4,35.0,9.0,9.0,77.0,74.0,1011.4,1008.2,3.0,6.0,29.7,31.2,0,1,0,0,0
17.2,35.9,0.0,4.8,11.1,39.0,15.0,19.0,52.0,16.0,1012.8,1009.0,1.0,6.0,25.8,34.2,0,1,0,0,0
25.5,34.0,0.0,5.6,8.1,35.0,20.0,20.0,76.0,57.0,1012.0,1009.1,5.0,6.0,29.0,32.0,0,1,0,0,0
19.6,36.9,0.0,17.8,12.9,57.0,24.0,31.0,23.0,11.0,1005.6,1002.6,1.0,2.0,30.5,35.1,0,0,0,1,0
12.5,31.3,0.0,5.6,10.9,28.0,4.0,19.0,60.0,37.0,1014.9,1011.2,1.0,0.0,21.7,27.4,0,0,0,0,1
17.8,27.3,1.4,7.2,10.2,41.0,26.0,20.0,33.0,17.0,1014.7,1012.1,7.0,7.0,19.4,25.9,1,0,0,1,0
4.2,26.7,0.0,6.8,11.1,33.0,11.0,9.0,28.0,16.0,1023.4,1019.7,0.0,0.0,18.8,25.9,0,0,0,0,1
22.6,32.7,17.0,4.4,8.6,41.0,22.0,30.0,76.0,69.0,1011.3,1007.8,3.0,2.0,30.3,32.1,1,1,0,0,0
23.7,40.5,0.0,12.0,11.3,65.0,24.0,11.0,19.0,10.0,1009.3,1005.0,2.0,6.0,34.5,39.0,0,0,0,1,0
22.1,33.5,0.0,5.4,10.8,33.0,13.0,24.0,70.0,45.0,1017.3,1012.8,1.0,2.0,27.7,31.1,0,0,1,0,0
10.8,29.8,0.0,7.8,11.2,48.0,13.0,26.0,35.0,18.0,1020.0,1015.8,0.0,1.0,21.7,29.2,0,1,0,0,0
17.7,31.3,0.0,10.1,10.6,48.0,20.0,15.0,24.0,20.0,1016.8,1013.2,2.0,2.0,21.5,30.5,0,0,0,0,1
11.6,24.2,0.0,2.4,6.0,39.0,4.0,15.0,90.0,58.0,1019.1,1017.3,5.0,6.0,15.0,20.9,0,0,0,0,1
23.5,34.0,0.0,6.6,10.7,30.0,11.0,17.0,70.0,49.0,1011.5,1007.6,2.0,2.0,29.2,33.0,0,0,1,0,0
19.4,29.7,0.0,7.6,10.7,39.0,22.0,22.0,50.0,25.0,1016.2,1013.2,1.0,1.0,22.6,29.5,0,0,0,0,1
20.2,29.8,0.0,11.0,11.9,52.0,24.0,20.0,52.0,37.0,1017.1,1013.6,3.0,4.0,22.9,28.7,0,1,0,0,0
26.8,34.6,3.8,4.4,10.3,41.0,15.0,19.0,68.0,38.0,1012.2,1008.4,6.0,7.0,29.6,34.0,1,1,0,0,0
10.2,25.6,0.0,2.4,7.5,31.0,9.0,13.0,90.0,35.0,1019.8,1016.0,8.0,6.0,15.7,24.2,0,0,0,0,1
18.8,32.1,0.0,4.6,10.7,28.0,9.0,19.0,52.0,25.0,1013.9,1010.2,1.0,1.0,24.1,31.3,0,0,0,0,1
21.2,33.1,0.0,7.2,10.7,41.0,17.0,31.0,67.0,35.0,1016.4,1011.4,1.0,5.0,25.7,31.8,0,0,0,0,1
19.4,35.2,0.0,12.0,12.6,48.0,17.0,24.0,29.0,12.0,1012.3,1009.1,0.0,0.0,28.3,34.8,0,0,0,1,0
18.6,31.1,0.0,5.6,11.0,44.0,17.0,19.0,61.0,22.0,1015.9,1012.2,1.0,2.0,22.2,30.3,0,0,0,0,1
25.5,33.6,0.0,5.4,6.4,43.0,17.0,24.0,65.0,57.0,1009.6,1006.0,7.0,7.0,28.0,31.8,0,1,0,0,0
25.1,34.2,6.0,4.8,7.8,48.0,6.0,17.0,76.0,57.0,1009.8,1006.2,6.0,3.0,28.8,33.5,1,1,0,0,0
16.2,28.2,16.6,0.8,10.7,30.0,9.0,22.0,83.0,46.0,1013.9,1010.9,1.0,3.0,21.7,27.2,1,1,0,0,0
16.4,39.9,0.0,13.6,12.0,65.0,6.0,9.0,12.0,2.0,1014.2,1009.3,0.0,0.0,31.5,39.0,0,0,1,0,0
3.6,24.2,0.0,4.0,9.8,41.0,4.0,13.0,33.0,25.0,1022.0,1017.8,3.0,2.0,14.0,22.7,0,1,0,0,0
27.3,32.7,0.0,4.4,3.5,28.0,15.0,20.0,83.0,65.0,1012.8,1008.2,7.0,7.0,29.3,32.0,0,1,0,0,0
17.7,30.6,0.0,8.0,10.9,41.0,20.0,11.0,21.0,11.0,1015.7,1011.0,1.0,0.0,22.4,30.0,0,0,0,0,1
17.1,37.5,0.0,15.8,11.4,44.0,17.0,17.0,7.0,4.0,1012.2,1008.0,0.0,0.0,28.9,36.6,0,0,1,0,0
27.0,34.3,0.0,7.4,11.6,48.0,19.0,24.0,71.0,56.0,1012.2,1008.6,2.0,1.0,30.3,33.6,0,0,0,1,0
28.1,34.5,0.0,7.0,8.4,43.0,15.0,28.0,70.0,63.0,1005.9,1003.4,7.0,7.0,30.3,33.8,0,0,0,1,0
25.0,31.8,10.4,4.6,2.7,52.0,26.0,24.0,86.0,69.0,1004.7,1001.1,7.0,7.0,26.3,30.8,1,0,0,1,0
9.6,29.5,0.0,4.0,10.1,24.0,2.0,13.0,67.0,26.0,1021.7,1017.1,2.0,2.0,16.7,28.5,0,1,0,0,0
23.5,32.3,18.2,6.0,7.1,35.0,4.0,22.0,75.0,64.0,1012.8,1008.1,2.0,5.0,29.2,31.7,1,0,1,0,0
25.3,32.2,4.0,1.4,8.3,43.0,24.0,22.0,77.0,55.0,1014.4,1011.8,7.0,7.0,26.3,31.9,1,1,0,0,0
17.4,38.7,0.0,11.8,11.4,39.0,22.0,7.0,18.0,9.0,1017.0,1011.8,2.0,3.0,28.5,37.1,0,0,1,0,0
19.0,31.9,0.0,5.8,10.1,31.0,9.0,24.0,93.0,34.0,1014.3,1010.6,6.0,3.0,21.8,30.5,0,0,0,0,1
13.0,25.8,0.0,5.8,10.8,52.0,19.0,20.0,54.0,21.0,1018.6,1014.6,5.0,5.0,17.3,24.8,0,0,0,0,1
18.9,30.3,0.0,6.6,8.8,43.0,15.0,19.0,65.0,64.0,1015.4,1012.0,1.0,6.0,25.9,26.9,0,0,0,0,1
21.6,30.9,0.0,4.2,10.6,30.0,9.0,17.0,75.0,54.0,1016.9,1013.2,5.0,3.0,26.1,29.7,0,0,0,0,1
22.5,32.0,29.8,8.2,3.8,37.0,17.0,13.0,90.0,58.0,1010.9,1006.9,7.0,6.0,23.2,31.1,1,0,1,0,0
21.8,31.7,0.0,8.8,11.1,44.0,28.0,22.0,44.0,40.0,1012.3,1009.1,1.0,2.0,24.5,30.9,0,1,0,0,0
24.8,31.8,18.2,6.8,2.1,35.0,13.0,22.0,76.0,95.0,1010.0,1007.3,7.0,8.0,27.2,25.3,1,0,1,0,0
4.3,19.6,0.0,3.4,7.9,35.0,7.0,13.0,63.0,33.0,1023.0,1018.7,6.0,7.0,10.6,18.9,0,0,0,0,1
23.2,33.4,0.0,8.8,11.0,33.0,7.0,22.0,68.0,52.0,1013.9,1010.5,1.0,2.0,28.7,32.0,0,0,1,0,0
24.4,32.2,17.6,4.0,6.3,35.0,6.0,20.0,84.0,95.0,1010.8,1008.4,7.0,8.0,28.1,24.5,1,1,0,0,0
24.1,29.9,14.6,6.4,0.2,43.0,17.0,20.0,96.0,74.0,1004.1,1001.2,7.0,7.0,24.5,29.2,1,0,0,1,0
19.2,30.1,0.0,6.6,10.5,39.0,24.0,11.0,48.0,33.0,1015.3,1013.2,6.0,5.0,22.0,29.1,0,0,0,0,1
26.1,35.5,0.6,7.6,6.8,41.0,9.0,20.0,64.0,77.0,1009.9,1007.9,5.0,8.0,29.4,27.3,0,0,1,0,0
26.1,34.1,0.0,7.0,12.1,31.0,11.0,15.0,66.0,51.0,1006.7,1002.8,4.0,3.0,30.9,33.7,0,0,0,1,0
23.8,32.8,0.6,3.0,9.3,30.0,9.0,20.0,76.0,52.0,1012.0,1009.1,3.0,3.0,28.6,32.1,0,0,1,0,0
5.0,19.2,0.0,4.6,9.8,41.0,19.0,20.0,48.0,30.0,1024.9,1020.9,1.0,1.0,13.9,18.9,0,1,0,0,0
17.4,29.4,0.0,7.4,10.0,33.0,15.0,15.0,51.0,41.0,1015.3,1011.0,8.0,4.0,20.5,28.5,0,0,0,0,1
12.9,27.3,0.0,9.0,6.8,46.0,28.0,22.0,49.0,25.0,1014.6,1010.2,5.0,6.0,20.4,26.0,0,1,0,0,0
23.6,32.2,7.8,7.2,3.7,37.0,13.0,19.0,92.0,54.0,1008.3,1005.4,7.0,7.0,26.0,31.9,1,1,0,0,0
25.2,31.7,1.6,2.8,4.0,43.0,19.0,19.0,83.0,69.0,1006.9,1004.5,6.0,7.0,28.4,30.9,1,0,0,1,0
25.9,33.3,0.4,6.2,2.7,39.0,15.0,17.0,85.0,50.0,1010.0,1006.8,7.0,7.0,27.5,31.9,0,1,0,0,0
23.9,31.5,8.6,4.4,8.9,35.0,6.0,22.0,82.0,66.0,1007.5,1004.0,6.0,6.0,27.5,30.9,1,0,0,1,0
25.5,33.7,0.8,5.4,9.0,31.0,11.0,15.0,62.0,53.0,1012.4,1007.9,3.0,1.0,30.8,32.8,0,0,1,0,0
16.0,30.1,0.0,7.4,10.3,37.0,17.0,11.0,41.0,25.0,1016.2,1012.2,2.0,0.0,20.1,29.3,0,0,0,0,1
18.0,29.8,0.0,7.4,10.9,30.0,9.0,17.0,56.0,53.0,1014.1,1010.0,1.0,2.0,23.8,27.9,0,0,0,0,1
15.6,28.6,0.0,8.8,11.4,46.0,17.0,15.0,39.0,22.0,1015.4,1010.6,3.0,5.0,19.8,27.7,0,1,0,0,0
15.4,32.7,0.0,8.0,12.7,41.0,24.0,26.0,43.0,22.0,1016.8,1012.7,2.0,4.0,24.8,32.1,0,0,1,0,0
24.0,33.7,0.0,7.2,9.8,37.0,17.0,17.0,77.0,46.0,1012.7,1009.1,6.0,5.0,28.1,32.9,0,1,0,0,0
23.9,33.5,0.0,7.0,6.8,31.0,11.0,19.0,84.0,52.0,1012.4,1008.9,7.0,7.0,26.1,31.8,0,1,0,0,0
16.0,25.3,0.0,5.4,11.0,41.0,28.0,24.0,47.0,41.0,1021.5,1018.3,1.0,1.0,20.4,25.3,0,1,0,0,0
24.7,32.5,0.0,6.6,11.0,30.0,9.0,20.0,65.0,67.0,1013.1,1009.6,1.0,2.0,29.7,30.2,0,1,0,0,0
9.3,29.0,0.0,7.4,11.0,28.0,4.0,9.0,21.0,11.0,1018.8,1014.1,1.0,0.0,19.4,28.2,0,1,0,0,0
22.9,32.9,0.0,7.0,11.1,35.0,15.0,20.0,69.0,38.0,1012.7,1009.3,1.0,1.0,26.3,32.2,0,1,0,0,0
23.2,38.2,0.0,15.2,12.2,33.0,24.0,11.0,35.0,8.0,1009.7,1005.1,0.0,1.0,31.6,37.7,0,0,0,1,0
3.0,17.4,0.0,2.6,10.1,33.0,2.0,17.0,81.0,43.0,1025.9,1022.1,3.0,1.0,9.4,16.6,0,0,0,0,1
24.0,40.2,0.0,14.2,10.8,59.0,13.0,24.0,27.0,17.0,1009.9,1005.9,2.0,5.0,32.6,38.8,0,0,1,0,0
13.1,22.5,0.0,4.0,5.2,31.0,11.0,17.0,72.0,60.0,1020.7,1017.5,3.0,7.0,18.2,22.0,0,1,0,0,0
23.9,34.1,0.0,7.2,7.7,31.0,15.0,17.0,49.0,31.0,1011.4,1007.6,7.0,7.0,27.7,34.0,0,1,0,0,0
26.8,36.9,0.0,15.0,7.0,54.0,28.0,19.0,40.0,29.0,1011.5,1006.8,7.0,7.0,31.1,35.4,0,1,0,0,0
14.9,39.1,0.0,12.4,12.0,44.0,7.0,19.0,6.0,3.0,1014.8,1010.3,0.0,1.0,31.6,37.7,0,0,1,0,0
18.1,32.4,0.0,8.0,8.7,37.0,15.0,17.0,36.0,25.0,1016.1,1011.9,6.0,7.0,22.6,30.9,0,0,0,0,1
24.1,31.2,90.4,7.8,5.4,46.0,17.0,22.0,95.0,70.0,1008.3,1003.9,8.0,6.0,25.1,30.2,1,0,0,1,0
11.8,18.9,0.0,5.0,8.8,41.0,20.0,20.0,65.0,44.0,1024.6,1022.6,6.0,2.0,12.5,17.8,0,0,0,0,1
18.7,30.4,0.0,15.6,10.3,46.0,28.0,30.0,17.0,8.0,1013.3,1009.6,3.0,6.0,22.4,29.5,0,0,0,1,0
26.9,39.8,0.0,19.2,13.0,39.0,26.0,17.0,21.0,16.0,1010.6,1007.9,0.0,1.0,33.8,39.0,0,0,0,1,0
3.0,18.2,0.0,3.2,10.3,28.0,2.0,9.0,65.0,34.0,1025.3,1022.0,0.0,1.0,10.3,17.7,0,0,0,0,1
13.5,28.1,0.0,12.8,11.4,41.0,28.0,22.0,22.0,11.0,1023.5,1018.1,2.0,1.0,19.3,26.7,0,1,0,0,0
18.0,32.4,2.6,5.2,5.6,37.0,11.0,11.0,66.0,37.0,1013.2,1009.1,7.0,3.0,23.8,31.8,1,0,1,0,0
22.2,33.0,0.0,5.2,10.8,44.0,22.0,24.0,49.0,27.0,1014.9,1011.9,1.0,3.0,25.3,32.6,0,0,0,0,1
3.0,24.5,0.0,4.6,11.0,48.0,9.0,19.0,33.0,14.0,1027.7,1023.4,0.0,0.0,14.7,24.0,0,0,0,0,1
22.8,40.6,0.0,11.2,9.3,70.0,9.0,13.0,22.0,18.0,1010.4,1006.8,4.0,7.0,34.6,38.7,0,0,0,1,0
24.1,33.1,1.8,7.4,10.7,41.0,24.0,19.0,62.0,42.0,1012.6,1009.0,3.0,4.0,27.0,32.4,1,1,0,0,0
24.4,27.4,0.2,2.2,0.0,39.0,19.0,7.0,73.0,86.0,1011.4,1008.8,8.0,8.0,25.5,25.9,0,1,0,0,0
23.8,33.0,14.8,8.8,7.6,33.0,9.0,13.0,70.0,79.0,1013.3,1009.6,4.0,6.0,29.1,29.0,1,0,1,0,0
4.5,24.2,0.0,8.2,10.5,19.0,9.0,7.0,42.0,20.0,1023.0,1019.9,0.0,1.0,14.4,23.3,0,0,0,0,1
20.1,38.1,0.0,13.8,9.6,35.0,20.0,13.0,28.0,19.0,1011.5,1007.1,6.0,4.0,30.1,37.1,0,0,0,1,0
17.1,30.3,0.0,9.4,10.8,41.0,22.0,19.0,26.0,28.0,1015.7,1011.7,1.0,0.0,19.6,29.6,0,1,0,0,0
21.9,33.0,0.0,8.4,11.2,41.0,11.0,24.0,73.0,29.0,1012.2,1008.8,1.0,2.0,25.5,32.7,0,0,0,0,1
0.6,19.8,0.0,4.4,10.2,41.0,7.0,22.0,45.0,23.0,1025.5,1020.7,0.0,0.0,10.4,19.3,0,1,0,0,0
25.2,32.6,0.4,3.0,5.9,31.0,9.0,19.0,79.0,67.0,1009.0,1005.8,7.0,7.0,28.5,31.0,0,0,0,1,0
20.6,24.2,0.4,8.0,0.0,48.0,11.0,28.0,57.0,88.0,1005.7,1004.8,8.0,8.0,21.8,19.2,0,0,0,1,0
25.2,30.8,0.0,13.8,1.1,37.0,17.0,22.0,56.0,42.0,1010.6,1008.8,7.0,7.0,27.4,29.7,0,0,0,1,0
6.1,23.2,0.0,4.4,10.1,41.0,17.0,19.0,42.0,14.0,1020.2,1015.0,1.0,0.0,14.2,22.5,0,0,0,0,1
22.1,36.2,0.0,7.2,10.5,48.0,24.0,28.0,61.0,9.0,1015.2,1009.7,5.0,5.0,26.4,35.1,0,0,1,0,0
23.4,33.5,9.4,7.8,10.4,35.0,15.0,24.0,64.0,49.0,1010.3,1005.6,7.0,7.0,30.4,32.9,1,0,1,0,0
16.3,29.5,0.6,3.6,5.6,52.0,15.0,28.0,32.0,21.0,1011.9,1007.9,7.0,6.0,22.3,26.5,0,0,0,1,0
23.0,31.5,44.6,7.6,3.9,89.0,39.0,39.0,84.0,73.0,1000.7,998.9,8.0,7.0,26.9,30.4,1,0,0,1,0
24.4,32.8,5.8,5.0,11.0,30.0,6.0,19.0,83.0,67.0,1009.0,1005.7,1.0,5.0,28.9,32.2,1,1,0,0,0
24.9,31.4,18.2,3.0,8.5,30.0,7.0,15.0,90.0,69.0,1009.1,1006.2,7.0,7.0,27.6,30.1,1,1,0,0,0
2.2,18.6,0.2,3.0,10.0,22.0,6.0,7.0,90.0,40.0,1024.5,1020.5,1.0,0.0,8.9,18.1,0,0,0,0,1
22.6,31.5,0.0,10.6,11.2,52.0,30.0,20.0,58.0,35.0,1014.2,1011.1,2.0,2.0,24.8,30.5,0,0,0,0,1
24.5,27.9,25.4,2.2,0.0,48.0,11.0,39.0,91.0,81.0,1005.6,1003.3,8.0,7.0,25.4,27.2,1,0,0,1,0
11.7,31.0,0.0,12.0,11.9,48.0,28.0,22.0,36.0,15.0,1015.1,1009.8,3.0,5.0,21.8,30.3,0,0,1,0,0
25.7,33.4,0.0,7.2,8.8,31.0,13.0,19.0,68.0,50.0,1014.3,1010.2,6.0,3.0,29.0,32.2,0,0,1,0,0
7.7,22.7,0.0,7.6,11.3,41.0,28.0,24.0,23.0,19.0,1023.6,1020.3,1.0,0.0,16.9,21.3,0,0,1,0,0
9.8,14.4,0.2,5.2,0.0,30.0,13.0,11.0,64.0,55.0,1021.0,1018.9,7.0,7.0,10.4,12.6,0,0,0,0,1
19.5,39.1,0.0,13.4,12.6,56.0,6.0,28.0,26.0,13.0,1016.8,1012.4,1.0,1.0,31.2,37.7,0,0,0,1,0
25.7,33.1,0.2,7.0,0.8,74.0,13.0,17.0,83.0,67.0,1007.4,1004.5,8.0,7.0,26.8,32.1,0,0,0,1,0
18.9,27.7,0.0,8.0,11.5,52.0,33.0,30.0,39.0,21.0,1017.6,1014.9,0.0,1.0,20.4,26.0,0,0,1,0,0
19.0,38.5,0.0,41.8,13.2,35.0,19.0,19.0,19.0,8.0,1010.4,1006.0,0.0,0.0,30.6,36.9,0,0,0,1,0
15.9,28.8,0.0,6.6,11.1,41.0,24.0,17.0,26.0,16.0,1015.7,1011.3,2.0,2.0,19.6,28.4,0,0,0,0,1
24.1,30.5,40.6,3.4,3.5,50.0,15.0,19.0,79.0,80.0,1006.2,1004.1,7.0,8.0,29.5,29.3,1,0,0,1,0
26.3,32.3,5.4,3.4,4.4,43.0,9.0,31.0,82.0,75.0,1009.1,1006.0,8.0,6.0,29.1,31.0,1,0,0,1,0
24.3,28.2,31.8,2.8,0.1,35.0,17.0,19.0,95.0,85.0,1009.4,1006.7,8.0,8.0,24.9,27.5,1,0,0,1,0
27.5,33.7,0.0,9.0,11.4,37.0,17.0,19.0,64.0,50.0,1009.9,1006.5,4.0,2.0,30.2,32.9,0,0,1,0,0
7.0,12.5,0.0,1.0,0.0,26.0,11.0,17.0,95.0,71.0,1025.9,1022.5,8.0,8.0,8.9,12.2,0,0,0,0,1
23.6,29.9,24.2,5.2,1.3,65.0,19.0,28.0,96.0,80.0,1010.1,1006.1,8.0,8.0,24.1,28.5,1,1,0,0,0
24.5,32.5,0.0,4.2,5.2,39.0,15.0,19.0,76.0,49.0,1011.8,1009.1,7.0,7.0,27.3,31.5,0,1,0,0,0
23.3,34.3,0.0,9.0,10.7,50.0,17.0,28.0,65.0,43.0,1013.6,1009.9,1.0,1.0,28.5,33.1,0,0,1,0,0
12.4,32.5,0.0,11.2,12.8,48.0,20.0,19.0,21.0,13.0,1012.6,1008.9,0.0,0.0,24.5,30.4,0,0,0,1,0
18.2,32.6,0.0,13.4,12.3,44.0,31.0,20.0,23.0,9.0,1017.2,1012.3,0.0,2.0,24.5,31.3,0,0,1,0,0
22.2,34.2,0.0,4.8,11.1,48.0,19.0,19.0,66.0,27.0,1013.3,1009.4,1.0,1.0,25.7,33.4,0,0,0,0,1
23.2,37.1,0.0,14.0,11.8,57.0,35.0,15.0,2.0,2.0,1014.6,1010.0,1.0,1.0,30.3,35.7,0,0,1,0,0
23.3,34.3,0.0,7.2,10.7,44.0,24.0,28.0,63.0,34.0,1014.2,1010.3,3.0,1.0,27.5,33.5,0,0,0,0,1
25.8,31.9,1.0,7.8,2.9,46.0,15.0,26.0,86.0,70.0,1008.9,1006.4,7.0,8.0,27.2,29.8,0,1,0,0,0
14.6,32.2,0.0,11.6,12.9,41.0,22.0,19.0,22.0,15.0,1013.9,1010.0,0.0,1.0,23.8,30.4,0,0,0,1,0
11.6,35.7,0.0,10.0,13.2,43.0,22.0,15.0,13.0,6.0,1010.2,1005.7,0.0,0.0,27.7,34.4,0,0,1,0,0
19.0,32.7,0.0,5.0,10.8,43.0,13.0,20.0,73.0,32.0,1017.5,1012.7,3.0,4.0,24.6,32.3,0,0,0,0,1
20.5,35.5,7.4,12.4,11.8,43.0,2.0,20.0,47.0,22.0,1011.9,1009.3,3.0,3.0,27.8,33.8,1,0,0,1,0
24.3,33.4,0.0,4.6,8.0,31.0,7.0,19.0,86.0,62.0,1014.4,1010.6,6.0,6.0,25.8,30.5,0,1,0,0,0
5.8,23.0,0.0,5.8,10.5,37.0,4.0,19.0,36.0,21.0,1021.0,1017.3,1.0,5.0,14.3,22.4,0,1,0,0,0
20.5,38.2,0.0,11.8,12.6,43.0,2.0,20.0,28.0,17.0,1013.2,1008.9,1.0,2.0,31.3,36.5,0,0,0,1,0
1.6,22.8,0.0,4.0,10.5,22.0,6.0,15.0,49.0,18.0,1023.1,1018.2,1.0,0.0,9.8,21.4,0,0,0,0,1
25.0,32.6,1.6,6.6,10.2,31.0,9.0,22.0,62.0,64.0,1009.6,1005.7,2.0,2.0,30.1,31.5,1,0,1,0,0
9.1,34.9,0.0,8.0,11.4,46.0,7.0,11.0,11.0,5.0,1015.4,1010.6,0.0,1.0,24.6,33.1,0,0,1,0,0
24.4,33.4,0.0,6.4,10.0,33.0,19.0,19.0,57.0,52.0,1010.5,1006.6,6.0,6.0,29.4,33.1,0,0,1,0,0
6.1,29.1,0.0,6.6,11.3,41.0,9.0,24.0,21.0,8.0,1021.8,1017.6,0.0,1.0,20.7,28.3,0,0,0,0,1
23.6,35.0,0.0,8.4,10.7,37.0,6.0,30.0,66.0,50.0,1013.4,1009.3,4.0,5.0,29.8,32.9,0,0,1,0,0
18.4,28.7,0.0,6.8,3.0,37.0,9.0,20.0,58.0,40.0,1020.7,1016.8,7.0,7.0,21.9,28.7,0,1,0,0,0
21.5,30.6,0.0,9.4,9.2,41.0,19.0,13.0,24.0,21.0,1014.1,1010.5,7.0,4.0,23.5,29.3,0,0,0,0,1
8.9,26.3,0.0,10.4,11.5,54.0,31.0,20.0,43.0,26.0,1017.0,1012.7,0.0,1.0,19.1,24.8,0,1,0,0,0
