,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
1114,-1.7,18.1,0.0,7.6,10.8,41.0,9.0,22.0,41.0,19.0,1030.2,1025.6,0.0,0.0,8.6,17.1,0,0,0,0,1
1115,-1.4,23.4,0.0,4.0,10.8,30.0,9.0,11.0,37.0,10.0,1025.2,1019.9,0.0,0.0,11.3,22.6,0,0,0,0,1
1116,0.3,25.7,0.0,4.2,10.8,33.0,9.0,11.0,14.0,6.0,1022.5,1018.9,4.0,2.0,17.7,24.3,0,0,0,0,1
1117,3.7,27.8,0.0,5.2,10.8,31.0,2.0,9.0,20.0,7.0,1021.6,1017.2,1.0,0.0,16.6,27.0,0,0,0,0,1
1118,4.9,27.2,0.0,5.8,10.8,35.0,11.0,19.0,14.0,14.0,1020.2,1016.1,0.0,1.0,17.5,25.9,0,0,0,0,1
1119,6.7,22.1,0.0,6.2,11.0,37.0,20.0,13.0,25.0,17.0,1022.7,1018.4,1.0,1.0,15.3,21.0,0,0,0,0,1
1120,1.7,19.4,0.0,6.0,8.8,35.0,17.0,22.0,49.0,28.0,1023.5,1020.3,6.0,7.0,10.8,17.4,0,0,0,0,1
1121,-0.1,20.5,0.0,4.6,11.0,39.0,17.0,15.0,40.0,17.0,1024.6,1019.5,0.0,0.0,11.0,19.5,0,0,0,0,1
1122,1.7,26.5,0.0,4.4,9.1,39.0,4.0,19.0,22.0,11.0,1019.5,1014.4,4.0,6.0,14.1,24.7,0,0,0,0,1
1123,11.1,31.2,0.0,6.4,11.0,59.0,24.0,31.0,12.0,6.0,1014.9,1010.5,0.0,0.0,22.2,29.7,0,0,0,0,1
1124,18.5,33.0,0.0,15.0,11.0,65.0,35.0,43.0,11.0,6.0,1012.4,1007.5,1.0,0.0,25.1,32.0,0,0,0,0,1
1125,12.7,25.1,0.0,14.2,11.0,37.0,26.0,19.0,24.0,12.0,1018.0,1016.6,0.0,0.0,19.5,23.9,0,0,0,0,1
1126,5.8,23.3,0.0,7.2,11.1,37.0,19.0,19.0,21.0,14.0,1024.4,1020.4,1.0,1.0,14.1,21.4,0,0,0,0,1
1127,3.8,27.0,0.0,4.2,11.2,31.0,11.0,19.0,22.0,14.0,1022.7,1017.7,0.0,2.0,15.8,25.9,0,0,0,0,1
1128,4.0,25.4,0.0,7.2,11.1,39.0,24.0,19.0,29.0,14.0,1023.2,1019.1,1.0,0.0,15.6,24.9,0,0,0,0,1
1129,4.0,27.5,0.0,7.6,11.1,30.0,17.0,9.0,30.0,14.0,1022.2,1017.1,0.0,1.0,16.6,25.3,0,0,0,0,1
1130,5.8,29.9,0.0,6.2,11.2,37.0,19.0,4.0,14.0,9.0,1019.9,1015.1,0.0,0.0,19.4,28.4,0,0,0,0,1
1131,16.1,31.8,0.0,8.2,11.2,48.0,11.0,15.0,13.0,8.0,1017.9,1013.8,0.0,0.0,23.4,31.2,0,0,0,0,1
1132,8.2,24.0,0.0,7.4,7.4,39.0,17.0,26.0,27.0,18.0,1021.2,1018.1,7.0,6.0,16.9,22.2,0,0,0,0,1
1133,7.8,21.3,0.0,9.2,11.2,52.0,33.0,24.0,32.0,18.0,1024.6,1020.9,1.0,0.0,14.1,19.7,0,0,0,0,1
1134,1.0,24.6,0.0,7.8,11.3,37.0,9.0,13.0,26.0,13.0,1022.8,1017.1,0.0,0.0,13.2,23.5,0,0,1,0,0
1135,3.2,25.6,0.0,7.8,11.4,39.0,15.0,20.0,12.0,7.0,1020.8,1016.6,0.0,0.0,17.3,25.0,0,0,1,0,0
1136,4.6,32.5,0.0,6.8,11.2,33.0,7.0,17.0,12.0,6.0,1017.4,1011.4,0.0,1.0,20.7,31.5,0,0,1,0,0
1137,18.0,30.3,0.0,9.8,10.8,52.0,26.0,24.0,10.0,17.0,1013.6,1011.6,0.0,3.0,27.2,28.8,0,0,1,0,0
1138,6.7,30.5,0.0,8.8,11.3,33.0,4.0,17.0,22.0,3.0,1016.8,1011.6,0.0,1.0,18.8,29.5,0,0,1,0,0
1139,7.7,22.7,0.0,7.6,11.3,41.0,28.0,24.0,23.0,19.0,1023.6,1020.3,1.0,0.0,16.9,21.3,0,0,1,0,0
1140,1.1,21.5,0.0,7.4,11.4,54.0,15.0,22.0,24.0,16.0,1026.4,1021.8,0.0,0.0,13.9,20.4,0,0,1,0,0
1141,1.4,23.7,0.0,7.0,11.4,37.0,13.0,31.0,29.0,11.0,1025.3,1019.4,2.0,3.0,14.1,23.3,0,0,1,0,0
1142,5.6,32.7,0.0,9.0,11.5,28.0,2.0,11.0,14.0,5.0,1020.5,1015.0,0.0,0.0,20.6,31.2,0,0,1,0,0
1143,5.2,23.3,0.0,7.8,11.3,43.0,24.0,22.0,21.0,10.0,1023.3,1018.5,0.0,0.0,15.0,21.7,0,0,1,0,0
1144,2.0,24.7,0.0,7.6,11.4,35.0,15.0,13.0,20.0,14.0,1022.8,1017.6,1.0,0.0,16.1,23.1,0,0,1,0,0
1145,5.2,28.5,0.0,6.6,11.2,35.0,13.0,17.0,18.0,9.0,1021.5,1016.4,1.0,1.0,18.9,28.1,0,0,1,0,0
1146,7.5,31.5,0.0,8.0,11.4,35.0,15.0,24.0,19.0,6.0,1018.7,1012.6,1.0,1.0,20.9,30.7,0,0,1,0,0
1147,14.6,36.3,0.0,10.2,10.5,56.0,37.0,35.0,10.0,5.0,1013.7,1008.5,1.0,4.0,25.4,34.7,0,0,1,0,0
1148,19.8,37.4,0.0,15.0,10.8,50.0,11.0,24.0,10.0,7.0,1011.8,1008.8,2.0,6.0,30.4,35.5,0,0,1,0,0
1149,18.0,38.1,0.0,12.0,11.1,46.0,9.0,30.0,11.0,5.0,1013.1,1009.0,1.0,1.0,30.5,36.7,0,0,1,0,0
1150,16.1,34.7,0.0,14.8,11.0,37.0,13.0,19.0,23.0,11.0,1017.5,1012.4,1.0,1.0,24.1,33.1,0,0,1,0,0
1151,14.8,38.8,0.0,10.2,9.3,41.0,6.0,17.0,19.0,6.0,1014.1,1009.2,1.0,5.0,27.7,36.6,0,0,1,0,0
1152,19.8,25.3,0.0,11.6,9.0,48.0,26.0,20.0,30.0,20.0,1016.9,1013.5,5.0,7.0,22.5,23.4,0,0,1,0,0
1153,10.4,27.2,0.0,9.2,11.3,39.0,28.0,17.0,24.0,13.0,1018.3,1013.7,1.0,1.0,18.9,26.8,0,0,1,0,0
1154,8.2,33.2,0.0,8.0,11.1,35.0,15.0,15.0,15.0,8.0,1015.9,1011.7,0.0,2.0,20.6,32.4,0,0,1,0,0
1155,20.6,38.5,0.0,10.6,6.9,52.0,20.0,17.0,17.0,10.0,1012.7,1007.6,5.0,7.0,30.7,36.9,0,0,1,0,0
1156,23.7,35.9,0.0,14.2,9.6,57.0,6.0,24.0,15.0,14.0,1011.6,1008.3,1.0,7.0,30.4,33.4,0,0,1,0,0
1157,14.7,18.4,3.2,9.6,2.8,35.0,19.0,13.0,87.0,62.0,1021.3,1019.4,7.0,7.0,15.0,16.0,1,0,1,0,0
1158,5.5,24.6,0.8,2.4,11.7,39.0,13.0,22.0,57.0,15.0,1024.3,1020.7,0.0,0.0,16.0,24.3,0,0,1,0,0
1159,5.7,25.7,0.0,7.4,11.1,52.0,20.0,20.0,24.0,10.0,1025.1,1021.4,1.0,3.0,17.4,23.4,0,0,1,0,0
1160,5.5,30.1,0.0,10.8,11.6,48.0,24.0,11.0,17.0,17.0,1021.0,1014.8,0.0,1.0,19.9,28.4,0,0,1,0,0
1161,12.5,35.5,0.0,7.6,11.4,43.0,15.0,19.0,28.0,11.0,1015.8,1011.2,3.0,2.0,26.7,35.2,0,0,1,0,0
1162,19.3,36.8,0.0,10.4,10.9,48.0,33.0,15.0,20.0,14.0,1015.1,1010.8,0.0,5.0,29.9,35.3,0,0,1,0,0
1163,23.4,38.2,0.0,10.2,7.7,44.0,26.0,9.0,17.0,12.0,1014.6,1010.3,1.0,5.0,30.2,36.5,0,0,1,0,0
1164,17.9,34.5,0.0,12.0,11.5,37.0,20.0,9.0,24.0,14.0,1018.2,1012.3,1.0,1.0,25.0,33.7,0,0,1,0,0
1165,15.0,38.6,0.0,10.4,10.5,33.0,7.0,19.0,18.0,13.0,1013.1,1008.0,4.0,4.0,27.6,36.6,0,0,1,0,0
1166,21.8,39.8,0.0,12.4,8.7,43.0,11.0,4.0,17.0,10.0,1010.7,1005.2,5.0,5.0,27.8,37.4,0,0,1,0,0
1167,14.9,27.4,0.0,14.4,9.8,59.0,31.0,28.0,18.0,19.0,1015.0,1013.7,2.0,3.0,23.7,26.6,0,0,1,0,0
1168,8.4,24.7,0.0,12.8,11.9,46.0,28.0,22.0,22.0,6.0,1023.4,1018.4,0.0,0.0,14.2,24.4,0,0,1,0,0
1169,6.0,23.3,0.0,8.4,11.8,41.0,30.0,20.0,24.0,14.0,1023.4,1019.8,0.0,0.0,16.0,21.9,0,0,1,0,0
1170,4.0,26.8,0.0,11.2,11.9,35.0,24.0,17.0,17.0,8.0,1022.0,1017.3,0.0,0.0,18.9,25.9,0,0,1,0,0
1171,6.7,30.6,0.0,7.4,11.9,37.0,15.0,20.0,17.0,14.0,1021.2,1016.2,0.0,0.0,22.3,28.8,0,0,1,0,0
1172,9.5,34.3,0.0,9.2,12.2,33.0,17.0,15.0,8.0,2.0,1019.2,1014.8,0.0,0.0,26.8,32.9,0,0,1,0,0
1173,11.9,37.3,0.0,11.4,11.8,44.0,17.0,17.0,7.0,4.0,1015.6,1011.1,0.0,1.0,30.3,35.2,0,0,1,0,0
1174,14.2,38.0,0.0,9.8,11.7,39.0,15.0,13.0,13.0,6.0,1015.1,1010.5,0.0,1.0,31.5,36.6,0,0,1,0,0
1175,18.4,39.6,0.0,13.0,11.5,43.0,28.0,20.0,7.0,6.0,1014.4,1010.2,1.0,1.0,31.9,37.4,0,0,1,0,0
1176,19.9,39.4,0.0,12.4,11.4,39.0,15.0,13.0,11.0,6.0,1014.5,1009.7,2.0,3.0,32.8,37.5,0,0,1,0,0
1177,19.6,38.3,0.0,12.0,10.3,50.0,2.0,19.0,16.0,7.0,1014.3,1009.9,1.0,5.0,31.2,37.5,0,0,1,0,0
1178,17.4,38.2,0.0,11.8,12.0,37.0,13.0,6.0,12.0,6.0,1015.4,1010.3,2.0,1.0,30.7,36.8,0,0,1,0,0
1179,16.7,38.5,0.0,11.6,12.1,48.0,15.0,20.0,19.0,7.0,1015.2,1009.9,0.0,1.0,29.6,37.1,0,0,1,0,0
1180,17.5,39.6,0.0,13.2,12.3,39.0,26.0,15.0,11.0,6.0,1012.3,1007.4,0.0,1.0,34.0,38.0,0,0,1,0,0
1181,22.2,41.7,0.0,16.0,10.2,70.0,22.0,19.0,8.0,6.0,1010.8,1005.8,1.0,6.0,35.5,39.0,0,0,1,0,0
1182,20.1,29.9,0.0,17.8,10.6,52.0,30.0,26.0,23.0,12.0,1016.6,1011.5,7.0,5.0,24.1,28.8,0,0,1,0,0
1183,15.0,22.5,0.6,11.8,2.8,37.0,19.0,26.0,53.0,36.0,1016.4,1014.5,7.0,6.0,17.5,21.5,0,0,1,0,0
1184,8.9,27.4,0.0,3.8,12.4,46.0,31.0,24.0,28.0,13.0,1018.1,1013.8,1.0,1.0,19.5,27.4,0,0,1,0,0
1185,7.5,28.9,0.0,10.6,12.7,43.0,20.0,20.0,22.0,10.0,1018.0,1013.0,1.0,1.0,20.6,26.8,0,0,1,0,0
1186,8.3,31.9,0.0,10.2,11.3,33.0,22.0,13.0,11.0,4.0,1016.2,1010.5,1.0,5.0,24.1,31.2,0,0,1,0,0
1187,10.7,35.4,0.0,9.8,12.8,41.0,19.0,17.0,6.0,3.0,1013.6,1009.7,0.0,1.0,26.5,34.1,0,0,1,0,0
1188,13.4,38.8,0.0,11.6,12.8,35.0,19.0,24.0,14.0,4.0,1013.0,1007.9,0.0,0.0,31.7,38.3,0,0,1,0,0
1189,19.4,37.7,0.0,12.2,12.4,46.0,26.0,15.0,16.0,8.0,1014.5,1009.0,0.0,0.0,28.5,35.9,0,0,1,0,0
1190,19.9,36.3,0.0,15.4,12.3,44.0,26.0,26.0,16.0,12.0,1013.6,1008.5,1.0,2.0,26.3,35.3,0,0,1,0,0
1191,21.8,39.5,0.0,16.4,9.7,50.0,22.0,15.0,14.0,14.0,1011.1,1006.3,6.0,4.0,30.4,38.0,0,0,1,0,0
1192,22.3,41.5,0.0,13.4,7.5,52.0,17.0,17.0,13.0,10.0,1010.1,1004.8,6.0,7.0,34.7,38.3,0,0,1,0,0
1193,22.5,35.1,1.0,13.2,3.6,61.0,26.0,30.0,68.0,29.0,1012.4,1006.1,8.0,5.0,23.3,33.4,0,0,1,0,0
1194,18.9,32.0,8.2,4.6,6.7,72.0,11.0,24.0,69.0,38.0,1010.8,1007.3,8.0,7.0,23.3,31.0,1,0,1,0,0
1195,17.5,32.4,26.6,8.4,11.2,46.0,24.0,22.0,53.0,39.0,1009.7,1005.0,2.0,7.0,26.2,31.1,1,0,1,0,0
1196,17.9,27.2,0.2,6.8,4.0,39.0,30.0,22.0,57.0,36.0,1011.4,1009.0,8.0,4.0,20.8,26.1,0,0,1,0,0
1197,14.8,27.5,0.0,9.4,12.9,54.0,30.0,30.0,23.0,17.0,1017.6,1014.3,2.0,1.0,22.3,26.4,0,0,1,0,0
1198,11.8,29.4,0.0,10.8,12.9,48.0,24.0,24.0,30.0,20.0,1018.8,1013.7,0.0,0.0,22.5,28.3,0,0,1,0,0
1199,14.1,32.2,0.0,10.2,13.0,46.0,17.0,15.0,27.0,20.0,1016.7,1011.5,1.0,1.0,26.2,31.3,0,0,1,0,0
1200,17.5,35.1,0.0,10.0,13.0,39.0,26.0,20.0,16.0,11.0,1015.7,1012.1,3.0,1.0,29.3,33.7,0,0,1,0,0
1201,15.0,36.6,0.0,12.0,13.0,35.0,11.0,11.0,13.0,10.0,1016.3,1011.8,1.0,1.0,29.2,35.5,0,0,1,0,0
1202,18.5,38.1,0.0,12.0,12.4,39.0,6.0,9.0,20.0,11.0,1014.5,1009.8,0.0,3.0,31.0,36.0,0,0,1,0,0
1203,20.4,39.7,0.0,14.2,13.0,50.0,31.0,15.0,10.0,9.0,1011.0,1006.7,0.0,1.0,34.2,38.6,0,0,1,0,0
1204,24.3,38.2,0.0,14.2,7.9,54.0,19.0,20.0,21.0,16.0,1008.2,1006.0,7.0,5.0,31.5,35.5,0,0,1,0,0
1205,18.1,35.5,0.0,11.8,12.7,50.0,20.0,17.0,21.0,15.0,1010.8,1007.4,0.0,1.0,27.3,34.0,0,0,1,0,0
1206,19.8,39.5,0.0,12.4,11.3,33.0,13.0,9.0,8.0,10.0,1012.7,1008.6,2.0,6.0,32.8,37.8,0,0,1,0,0
1207,21.0,38.2,0.0,19.0,8.1,37.0,24.0,20.0,13.0,11.0,1014.2,1009.1,6.0,1.0,28.9,36.0,0,0,1,0,0
1208,23.4,40.5,0.0,12.4,8.2,33.0,19.0,19.0,13.0,7.0,1012.0,1007.6,6.0,3.0,32.1,39.6,0,0,1,0,0
1209,25.9,40.1,0.0,12.0,8.1,41.0,20.0,11.0,42.0,13.0,1012.0,1007.7,5.0,7.0,31.6,38.4,0,0,1,0,0
1210,26.6,40.9,0.0,12.4,7.4,50.0,19.0,33.0,24.0,24.0,1011.2,1008.5,1.0,7.0,35.1,35.1,0,0,1,0,0
1211,24.1,38.6,0.2,12.2,5.1,65.0,26.0,9.0,37.0,20.0,1011.2,1006.6,7.0,7.0,30.3,36.7,0,0,1,0,0
1212,21.9,33.7,4.6,9.2,4.0,30.0,17.0,13.0,34.0,33.0,1009.5,1008.4,7.0,7.0,30.4,31.2,1,0,1,0,0
1213,23.1,40.8,0.0,7.2,11.5,37.0,17.0,9.0,27.0,16.0,1010.3,1005.2,4.0,2.0,33.1,39.4,0,0,1,0,0
1214,25.5,42.4,0.0,13.4,8.8,54.0,30.0,19.0,26.0,17.0,1007.5,1003.4,3.0,6.0,34.9,39.1,0,0,1,0,0
1215,26.9,40.5,2.4,11.6,6.5,46.0,7.0,35.0,41.0,35.0,1009.5,1005.8,4.0,7.0,32.0,33.2,1,0,1,0,0
1216,19.2,40.3,0.0,17.6,11.6,41.0,28.0,11.0,4.0,12.0,1011.1,1006.8,5.0,6.0,32.9,38.1,0,0,0,1,0
1217,18.5,41.6,0.0,18.6,13.0,50.0,15.0,22.0,4.0,9.0,1010.5,1006.4,0.0,3.0,33.3,39.6,0,0,0,1,0
1218,20.5,42.9,0.0,16.0,13.0,48.0,26.0,6.0,3.0,7.0,1009.1,1003.8,0.0,1.0,36.2,40.1,0,0,0,1,0
1219,23.7,43.7,0.0,16.6,8.3,30.0,20.0,11.0,7.0,10.0,1004.7,1000.6,2.0,6.0,38.9,41.5,0,0,0,1,0
1220,22.2,42.7,0.0,13.4,8.2,67.0,22.0,35.0,15.0,15.0,1005.6,1004.1,1.0,7.0,37.7,38.8,0,0,0,1,0
1221,22.1,43.5,0.0,14.0,11.8,91.0,13.0,30.0,21.0,12.0,1010.5,1006.7,1.0,5.0,35.2,41.7,0,0,0,1,0
1222,25.0,43.1,0.0,16.8,12.9,52.0,20.0,31.0,17.0,8.0,1009.8,1005.2,1.0,3.0,36.6,41.7,0,0,0,1,0
1223,24.2,43.7,0.0,17.2,13.0,57.0,7.0,31.0,18.0,6.0,1007.0,1002.2,0.0,2.0,36.8,42.0,0,0,0,1,0
1224,23.6,42.9,0.0,18.6,13.0,41.0,20.0,15.0,12.0,9.0,1004.4,1000.3,0.0,1.0,35.5,40.4,0,0,0,1,0
1225,21.7,42.1,0.0,16.2,13.2,37.0,28.0,9.0,13.0,9.0,1004.6,1000.0,1.0,0.0,31.6,39.8,0,0,0,1,0
1226,21.2,44.1,0.0,14.8,13.1,35.0,19.0,15.0,7.0,7.0,1003.4,1000.2,0.0,1.0,35.6,42.3,0,0,0,1,0
1227,25.2,44.4,0.0,15.2,11.1,57.0,31.0,20.0,31.0,16.0,1005.1,1002.3,1.0,3.0,35.3,43.2,0,0,0,1,0
1228,24.9,44.0,2.2,16.2,7.8,67.0,6.0,9.0,31.0,17.0,1007.5,1003.7,3.0,5.0,35.8,42.6,1,0,0,1,0
1229,27.8,41.8,0.0,14.6,11.9,41.0,24.0,22.0,23.0,14.0,1010.0,1005.8,2.0,1.0,30.7,39.2,0,0,0,1,0
1230,24.3,40.8,0.0,19.6,11.2,39.0,19.0,13.0,25.0,14.0,1010.4,1006.3,6.0,7.0,31.2,39.6,0,0,0,1,0
1231,22.5,40.2,0.0,14.2,13.2,41.0,19.0,24.0,6.0,5.0,1007.3,1002.8,1.0,1.0,32.8,39.4,0,0,0,1,0
1232,21.5,40.1,0.0,16.6,11.7,50.0,19.0,19.0,28.0,23.0,1002.0,998.9,1.0,6.0,34.5,37.7,0,0,0,1,0
1233,28.3,34.3,0.0,15.6,2.7,61.0,17.0,26.0,39.0,52.0,1004.2,1002.2,7.0,7.0,31.2,31.0,0,0,0,1,0
1234,20.5,34.4,21.0,5.2,8.3,56.0,11.0,26.0,79.0,35.0,1007.6,1003.6,7.0,3.0,22.1,31.9,1,0,0,1,0
1235,21.9,39.2,0.0,11.4,11.4,46.0,20.0,20.0,35.0,21.0,1006.5,1002.1,1.0,3.0,28.9,37.0,0,0,0,1,0
1236,25.4,40.8,0.0,13.8,12.8,41.0,28.0,22.0,33.0,23.0,1006.1,1002.3,0.0,4.0,32.7,38.6,0,0,0,1,0
1237,26.5,40.8,0.0,12.8,12.9,50.0,26.0,26.0,23.0,15.0,1006.2,1003.4,1.0,6.0,34.8,40.0,0,0,0,1,0
1238,23.1,40.0,0.0,18.8,12.9,48.0,20.0,20.0,9.0,12.0,1007.8,1003.7,1.0,1.0,32.4,38.6,0,0,0,1,0
1239,20.6,41.8,0.0,18.6,13.0,37.0,24.0,7.0,14.0,11.0,1006.9,1002.2,0.0,0.0,32.9,40.0,0,0,0,1,0
1240,22.4,38.1,0.0,14.6,12.7,48.0,28.0,30.0,24.0,16.0,1007.6,1005.1,1.0,1.0,30.6,37.3,0,0,0,1,0
1241,24.3,34.3,0.0,18.8,10.1,46.0,31.0,24.0,17.0,10.0,1011.1,1006.7,6.0,1.0,25.6,33.1,0,0,0,1,0
1242,17.6,34.4,0.0,15.6,12.9,44.0,30.0,22.0,19.0,11.0,1011.1,1006.4,1.0,1.0,25.6,33.5,0,0,0,1,0
1243,15.3,33.6,0.0,14.6,13.0,50.0,28.0,24.0,15.0,10.0,1010.6,1007.3,0.0,1.0,26.7,32.4,0,0,0,1,0
1244,15.0,35.1,0.0,13.2,12.9,39.0,17.0,19.0,19.0,11.0,1013.8,1010.0,1.0,2.0,24.7,33.1,0,0,0,1,0
1245,14.9,36.3,0.0,12.0,13.0,48.0,15.0,31.0,13.0,6.0,1013.6,1010.1,0.0,0.0,28.1,35.4,0,0,0,1,0
1246,19.7,30.2,2.0,4.6,3.0,33.0,19.0,19.0,80.0,44.0,1010.8,1008.2,7.0,7.0,21.3,29.6,1,1,0,0,0
1247,20.2,34.9,0.0,11.4,11.5,35.0,22.0,17.0,22.0,15.0,1010.7,1005.9,4.0,6.0,25.4,33.3,0,1,0,0,0
1248,17.3,35.4,0.0,13.2,11.9,43.0,24.0,19.0,41.0,19.0,1006.6,1002.6,1.0,1.0,26.2,33.6,0,1,0,0,0
1249,18.7,36.0,0.0,10.6,12.0,39.0,13.0,19.0,38.0,21.0,1006.2,1002.3,1.0,1.0,27.5,33.6,0,1,0,0,0
1250,21.7,37.1,0.0,10.6,9.2,43.0,20.0,17.0,40.0,21.0,1007.1,1004.1,3.0,3.0,28.6,35.9,0,1,0,0,0
1251,20.2,37.8,0.0,12.0,11.9,41.0,13.0,24.0,38.0,17.0,1008.0,1004.2,1.0,3.0,28.8,37.6,0,1,0,0,0
1252,23.1,38.8,0.0,14.8,9.7,37.0,9.0,17.0,40.0,19.0,1008.5,1004.6,1.0,6.0,30.7,37.6,0,1,0,0,0
1253,23.4,37.5,0.0,8.2,4.1,48.0,11.0,24.0,36.0,26.0,1009.4,1006.1,6.0,7.0,30.9,36.8,0,1,0,0,0
1254,24.3,38.2,0.0,10.8,11.8,57.0,24.0,28.0,29.0,18.0,1011.3,1007.4,1.0,4.0,31.2,36.9,0,1,0,0,0
1255,19.9,37.7,0.0,14.8,11.8,48.0,17.0,9.0,28.0,16.0,1010.4,1006.2,0.0,1.0,30.2,35.6,0,1,0,0,0
1256,18.9,38.5,0.0,15.6,11.8,37.0,20.0,20.0,23.0,18.0,1009.6,1005.7,0.0,1.0,31.9,37.4,0,1,0,0,0
1257,19.8,37.0,0.0,12.8,11.4,44.0,11.0,26.0,22.0,21.0,1010.6,1007.3,0.0,1.0,30.4,35.6,0,1,0,0,0
1258,19.2,33.2,0.0,14.6,9.9,37.0,20.0,11.0,24.0,21.0,1013.2,1009.5,7.0,1.0,24.0,30.8,0,1,0,0,0
1259,14.2,35.5,0.0,10.8,11.6,31.0,15.0,15.0,25.0,12.0,1015.0,1010.8,0.0,0.0,24.0,34.4,0,1,0,0,0
1260,15.2,37.0,0.0,10.0,11.6,41.0,20.0,13.0,23.0,14.0,1016.1,1011.9,0.0,0.0,27.9,34.8,0,1,0,0,0
1261,19.3,33.0,0.0,12.0,11.6,46.0,33.0,28.0,26.0,18.0,1018.2,1013.9,0.0,0.0,26.4,32.2,0,1,0,0,0
1262,16.1,31.8,0.0,14.6,11.6,35.0,17.0,22.0,29.0,18.0,1016.8,1012.4,0.0,0.0,22.6,30.7,0,1,0,0,0
1263,13.1,33.0,0.0,11.2,11.6,43.0,15.0,24.0,14.0,13.0,1016.2,1012.5,0.0,1.0,23.3,30.4,0,1,0,0,0
1264,12.5,36.6,0.0,13.0,11.6,33.0,13.0,15.0,14.0,7.0,1015.2,1010.0,0.0,0.0,25.9,35.8,0,1,0,0,0
1265,17.3,40.3,0.0,12.0,11.5,37.0,11.0,9.0,10.0,12.0,1011.0,1006.7,1.0,2.0,31.4,38.3,0,1,0,0,0
1266,18.9,39.2,0.0,11.8,7.9,33.0,13.0,13.0,27.0,13.0,1012.6,1008.7,1.0,6.0,28.1,37.4,0,1,0,0,0
1267,23.4,35.3,0.0,10.0,10.2,46.0,20.0,20.0,26.0,20.0,1016.5,1012.7,2.0,5.0,27.5,33.0,0,1,0,0,0
1268,20.4,36.1,0.0,13.8,10.8,50.0,17.0,20.0,15.0,17.0,1017.2,1011.8,5.0,4.0,27.7,34.0,0,1,0,0,0
1269,22.1,37.7,0.0,13.6,4.1,56.0,17.0,20.0,15.0,16.0,1014.3,1008.6,7.0,6.0,27.0,35.7,0,1,0,0,0
1270,20.3,38.4,3.6,8.4,6.5,39.0,7.0,20.0,50.0,18.0,1011.4,1005.7,7.0,6.0,24.5,37.4,1,1,0,0,0
1271,24.5,38.6,0.0,11.6,10.5,70.0,26.0,20.0,31.0,21.0,1010.0,1006.0,6.0,7.0,31.4,37.3,0,1,0,0,0
1272,18.2,22.3,19.6,11.2,0.0,37.0,22.0,26.0,86.0,72.0,1017.7,1015.6,7.0,8.0,19.1,21.2,1,1,0,0,0
1273,15.0,28.9,0.0,3.2,5.7,35.0,22.0,15.0,82.0,42.0,1016.9,1012.0,7.0,7.0,16.6,27.3,0,1,0,0,0
1274,16.2,31.1,0.0,8.0,6.2,54.0,13.0,15.0,45.0,33.0,1013.2,1009.1,7.0,7.0,22.9,29.5,0,1,0,0,0
1275,14.5,23.2,0.0,8.0,7.4,39.0,26.0,22.0,64.0,47.0,1017.5,1014.9,7.0,4.0,16.7,21.6,0,1,0,0,0
1276,13.0,28.0,0.0,8.0,11.4,39.0,31.0,20.0,51.0,22.0,1018.9,1016.0,2.0,2.0,19.8,27.4,0,1,0,0,0
1277,11.6,28.0,0.0,11.0,11.0,44.0,19.0,13.0,39.0,20.0,1019.9,1015.4,5.0,3.0,20.6,26.1,0,1,0,0,0
1278,10.7,29.3,0.0,9.0,9.4,41.0,19.0,20.0,33.0,17.0,1018.9,1014.3,4.0,7.0,21.2,28.8,0,1,0,0,0
1279,12.0,29.9,0.0,8.6,7.6,41.0,20.0,22.0,31.0,15.0,1019.3,1015.0,7.0,7.0,22.0,29.2,0,1,0,0,0
1280,19.0,27.1,0.0,8.0,0.0,30.0,2.0,13.0,41.0,44.0,1019.9,1017.0,8.0,8.0,22.0,23.7,0,1,0,0,0
1281,16.4,32.6,0.0,6.8,10.6,43.0,7.0,24.0,31.0,16.0,1017.3,1013.4,1.0,5.0,24.3,31.3,0,1,0,0,0
1282,13.5,31.9,0.0,9.4,10.2,50.0,7.0,22.0,36.0,19.0,1019.4,1015.3,1.0,5.0,22.8,30.7,0,1,0,0,0
1283,13.1,30.9,0.0,9.6,10.7,50.0,7.0,19.0,34.0,20.0,1019.9,1015.4,1.0,5.0,22.6,28.7,0,1,0,0,0
1284,11.6,30.4,0.0,10.2,11.0,56.0,11.0,33.0,25.0,14.0,1018.7,1014.1,0.0,2.0,22.3,29.0,0,1,0,0,0
1285,10.7,30.2,0.0,11.8,11.1,59.0,11.0,31.0,24.0,14.0,1017.6,1013.6,0.0,1.0,22.6,29.3,0,1,0,0,0
1286,11.3,30.3,0.0,11.0,11.3,46.0,9.0,24.0,30.0,13.0,1018.1,1013.6,0.0,2.0,21.4,29.1,0,1,0,0,0
1287,12.7,30.5,0.0,8.6,11.3,33.0,2.0,11.0,30.0,17.0,1017.5,1013.2,1.0,3.0,22.8,29.0,0,1,0,0,0
1288,13.5,32.4,0.0,7.8,11.4,31.0,2.0,20.0,21.0,15.0,1015.5,1010.8,1.0,1.0,24.8,31.0,0,1,0,0,0
