,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
1051,13.9,30.6,0.0,5.2,10.6,24.0,4.0,11.0,48.0,28.0,1021.2,1016.6,0.0,0.0,21.8,28.4,0,0,1,0,0
1052,13.6,26.3,0.0,4.4,10.3,31.0,4.0,9.0,55.0,57.0,1018.1,1012.7,0.0,8.0,21.9,23.9,0,0,1,0,0
1053,15.8,25.1,0.0,5.0,11.2,31.0,15.0,15.0,56.0,46.0,1019.2,1017.1,2.0,1.0,22.5,23.6,0,0,1,0,0
1054,14.2,24.7,0.0,7.2,11.0,26.0,6.0,13.0,55.0,45.0,1024.7,1021.3,3.0,1.0,21.9,23.3,0,0,1,0,0
1055,12.3,25.7,0.0,6.2,10.7,22.0,4.0,9.0,58.0,51.0,1022.8,1017.8,1.0,1.0,20.5,24.3,0,0,1,0,0
1056,14.8,26.4,0.0,5.2,9.9,24.0,2.0,9.0,65.0,52.0,1020.2,1016.0,7.0,2.0,21.0,24.9,0,0,1,0,0
1057,17.5,26.1,0.2,6.4,9.4,28.0,11.0,13.0,62.0,66.0,1015.4,1009.0,4.0,5.0,22.3,23.1,0,0,1,0,0
1058,13.5,23.8,0.0,4.8,8.2,28.0,6.0,9.0,53.0,55.0,1017.4,1015.6,2.0,7.0,20.6,21.6,0,0,1,0,0
1059,13.1,23.3,0.0,4.8,11.2,24.0,6.0,11.0,54.0,47.0,1021.7,1018.2,1.0,2.0,20.8,22.3,0,0,1,0,0
1060,12.4,22.6,0.0,5.8,3.1,19.0,2.0,6.0,57.0,54.0,1020.0,1016.5,7.0,7.0,20.0,21.1,0,0,1,0,0
1061,16.9,22.1,0.0,4.0,3.1,28.0,4.0,9.0,69.0,66.0,1013.2,1006.7,8.0,2.0,18.5,21.4,0,0,1,0,0
1062,9.9,26.3,3.2,3.8,11.6,39.0,15.0,15.0,30.0,21.0,1011.0,1006.2,0.0,0.0,20.9,25.4,1,0,1,0,0
1063,12.0,27.4,0.0,8.0,9.4,44.0,6.0,15.0,55.0,23.0,1006.0,1001.9,1.0,3.0,18.9,25.5,0,0,1,0,0
1064,12.4,22.5,0.0,9.4,11.5,48.0,15.0,20.0,40.0,30.0,1010.5,1009.0,1.0,5.0,17.9,20.8,0,0,1,0,0
1065,13.3,22.6,0.0,9.6,6.0,28.0,9.0,4.0,50.0,72.0,1018.1,1016.5,2.0,7.0,20.0,17.9,0,0,1,0,0
1066,10.6,24.7,6.0,5.2,11.4,28.0,6.0,13.0,53.0,44.0,1022.0,1018.1,0.0,1.0,18.3,22.1,1,0,1,0,0
1067,12.2,22.6,0.2,5.8,7.3,19.0,6.0,6.0,56.0,52.0,1021.9,1017.4,7.0,7.0,19.6,21.1,0,0,1,0,0
1068,15.9,26.3,5.4,2.4,8.4,20.0,4.0,6.0,68.0,51.0,1014.0,1009.3,4.0,3.0,21.3,25.6,1,0,1,0,0
1069,15.5,24.7,14.6,6.4,3.6,43.0,13.0,9.0,93.0,46.0,1011.6,1005.9,8.0,7.0,15.6,23.6,1,0,1,0,0
1070,12.7,29.1,1.4,1.4,11.1,33.0,4.0,9.0,53.0,29.0,1010.9,1005.6,1.0,7.0,23.1,28.3,1,0,1,0,0
1071,14.8,25.8,0.0,5.4,5.1,19.0,6.0,6.0,67.0,39.0,1012.0,1008.4,7.0,4.0,18.5,25.1,0,0,1,0,0
1072,14.2,27.7,0.0,3.8,11.8,28.0,2.0,7.0,52.0,44.0,1012.8,1008.3,2.0,2.0,23.4,26.0,0,0,1,0,0
1073,15.7,27.6,0.0,5.8,10.9,24.0,6.0,13.0,65.0,59.0,1015.2,1012.1,5.0,1.0,22.9,25.5,0,0,1,0,0
1074,18.5,27.3,0.0,4.0,6.8,30.0,9.0,13.0,69.0,63.0,1019.2,1016.1,7.0,7.0,24.1,25.1,0,0,1,0,0
1075,17.1,26.9,30.8,8.6,7.8,24.0,2.0,13.0,78.0,62.0,1017.8,1013.1,7.0,2.0,21.4,25.7,1,0,1,0,0
1076,19.4,27.5,13.8,4.4,5.8,28.0,4.0,9.0,83.0,68.0,1009.3,1004.8,8.0,1.0,22.1,25.0,1,0,1,0,0
1077,15.2,29.3,6.2,5.6,12.0,20.0,4.0,11.0,64.0,49.0,1014.2,1013.2,0.0,1.0,23.5,26.9,1,0,1,0,0
1078,19.7,22.5,0.6,4.2,1.0,54.0,13.0,17.0,74.0,63.0,1025.9,1026.5,7.0,7.0,21.3,20.3,0,0,1,0,0
1079,16.9,23.8,0.4,5.8,9.0,33.0,15.0,19.0,42.0,47.0,1031.0,1028.5,5.0,6.0,21.4,22.5,0,0,1,0,0
1080,15.9,23.2,0.0,7.8,8.8,31.0,7.0,15.0,65.0,48.0,1029.9,1026.4,7.0,7.0,20.6,22.4,0,0,1,0,0
1081,15.3,24.0,0.0,6.4,5.7,26.0,7.0,13.0,52.0,50.0,1028.3,1024.7,7.0,6.0,21.6,23.2,0,0,1,0,0
1082,16.1,25.6,0.0,4.0,10.4,30.0,11.0,13.0,59.0,51.0,1025.8,1022.5,7.0,5.0,22.2,24.1,0,0,1,0,0
1083,15.6,25.2,0.0,6.0,7.9,30.0,6.0,17.0,63.0,63.0,1024.5,1022.2,7.0,6.0,22.3,22.8,0,0,1,0,0
1084,15.3,25.1,0.0,6.0,12.0,28.0,7.0,11.0,56.0,53.0,1023.8,1020.8,4.0,2.0,22.7,24.0,0,0,1,0,0
1085,14.4,26.4,0.0,5.2,11.5,24.0,4.0,9.0,60.0,47.0,1019.9,1015.3,5.0,7.0,23.0,25.6,0,0,1,0,0
1086,16.2,28.3,0.0,5.8,11.1,28.0,2.0,11.0,58.0,58.0,1015.5,1011.5,2.0,6.0,25.1,26.4,0,0,1,0,0
1087,20.3,27.4,0.0,6.2,7.1,30.0,6.0,11.0,69.0,62.0,1015.8,1013.4,7.0,2.0,24.3,25.5,0,0,1,0,0
1088,16.8,25.7,6.2,7.2,6.1,35.0,6.0,15.0,68.0,67.0,1018.0,1015.9,5.0,5.0,23.6,23.3,1,0,1,0,0
1089,19.3,23.9,0.0,5.6,0.8,22.0,11.0,9.0,62.0,62.0,1019.0,1016.2,6.0,7.0,23.0,23.3,0,0,1,0,0
1090,19.8,26.4,0.0,4.8,5.7,19.0,4.0,7.0,62.0,60.0,1016.2,1013.1,8.0,2.0,22.6,24.9,0,0,1,0,0
1091,18.2,27.8,0.0,4.0,7.3,26.0,2.0,9.0,66.0,60.0,1014.1,1010.3,6.0,6.0,24.6,27.3,0,0,1,0,0
1092,20.3,25.6,28.4,5.0,1.5,39.0,17.0,15.0,71.0,60.0,1015.7,1014.9,8.0,7.0,22.9,23.2,1,0,1,0,0
1093,18.1,24.9,0.0,7.2,8.9,24.0,9.0,7.0,58.0,51.0,1018.7,1014.4,6.0,6.0,22.2,24.1,0,0,1,0,0
1094,18.1,28.0,0.0,5.0,12.0,26.0,6.0,7.0,58.0,55.0,1014.0,1008.9,4.0,3.0,24.2,27.0,0,0,1,0,0
1095,17.1,28.2,0.0,6.2,12.3,30.0,4.0,13.0,54.0,62.0,1010.8,1007.6,1.0,1.0,26.0,26.4,0,0,1,0,0
1096,20.4,26.9,0.0,6.6,9.8,30.0,13.0,17.0,57.0,54.0,1016.4,1014.7,3.0,2.0,24.2,25.5,0,0,1,0,0
1097,18.6,25.2,0.0,9.4,7.0,20.0,7.0,9.0,64.0,49.0,1020.3,1017.5,7.0,7.0,23.0,24.5,0,0,1,0,0
1098,16.1,26.5,0.0,5.2,9.9,28.0,6.0,11.0,55.0,49.0,1018.2,1014.8,3.0,6.0,23.1,24.9,0,0,1,0,0
1099,15.8,27.0,0.0,9.2,12.0,26.0,7.0,9.0,52.0,53.0,1018.5,1015.4,1.0,1.0,25.5,26.0,0,0,1,0,0
1100,18.0,27.6,0.0,7.4,13.1,28.0,9.0,11.0,53.0,46.0,1019.7,1016.1,2.0,1.0,24.3,26.7,0,0,1,0,0
1101,18.0,28.4,0.0,7.8,12.4,28.0,7.0,11.0,55.0,56.0,1019.6,1016.0,2.0,1.0,25.8,26.9,0,0,1,0,0
1102,18.1,29.9,0.0,8.0,12.2,28.0,6.0,11.0,48.0,55.0,1017.5,1014.0,1.0,2.0,26.8,28.0,0,0,1,0,0
1103,21.6,29.3,0.0,8.6,9.7,28.0,7.0,15.0,66.0,54.0,1020.0,1017.9,7.0,1.0,25.5,27.9,0,0,1,0,0
1104,21.4,28.2,0.0,8.2,12.5,22.0,7.0,7.0,56.0,47.0,1019.2,1016.3,4.0,1.0,25.8,27.2,0,0,1,0,0
1105,20.5,28.5,0.0,7.6,11.0,30.0,6.0,11.0,56.0,55.0,1017.7,1013.7,6.0,7.0,25.8,26.8,0,0,1,0,0
1106,22.1,29.9,0.0,8.0,12.2,30.0,9.0,13.0,51.0,58.0,1016.5,1013.3,2.0,1.0,27.1,27.3,0,0,1,0,0
1107,19.4,32.4,0.0,9.0,12.2,22.0,4.0,11.0,51.0,52.0,1017.3,1014.6,0.0,1.0,27.9,29.6,0,0,1,0,0
1108,21.9,30.4,0.0,8.0,10.5,26.0,6.0,13.0,50.0,45.0,1018.7,1015.5,1.0,3.0,28.6,28.3,0,0,1,0,0
1109,21.8,28.9,0.0,8.4,6.5,20.0,9.0,7.0,53.0,52.0,1019.1,1015.8,6.0,7.0,26.8,27.7,0,0,1,0,0
1110,20.8,28.5,0.0,6.2,3.8,22.0,6.0,7.0,60.0,52.0,1018.8,1015.5,6.0,5.0,25.9,27.0,0,0,1,0,0
1111,18.7,28.6,0.0,7.0,12.5,24.0,7.0,11.0,54.0,50.0,1019.1,1016.2,3.0,1.0,26.4,26.9,0,0,1,0,0
1112,19.0,29.6,0.0,9.4,12.4,30.0,9.0,13.0,54.0,53.0,1018.1,1013.3,2.0,1.0,26.4,27.8,0,0,1,0,0
1113,19.5,29.9,0.0,11.4,12.5,28.0,6.0,9.0,50.0,39.0,1016.1,1013.2,2.0,1.0,27.4,28.8,0,0,1,0,0
1114,19.7,29.0,0.0,11.2,9.2,39.0,9.0,15.0,55.0,57.0,1015.3,1011.1,7.0,7.0,25.9,27.5,0,0,1,0,0
1115,22.4,30.9,0.0,10.0,7.1,28.0,6.0,13.0,59.0,69.0,1014.1,1011.6,7.0,6.0,28.2,27.9,0,0,1,0,0
1116,20.4,24.8,1.6,6.8,0.0,17.0,4.0,4.0,90.0,80.0,1018.6,1016.4,7.0,7.0,20.9,24.1,1,0,1,0,0
1117,22.8,29.5,0.6,7.6,5.9,28.0,9.0,9.0,55.0,70.0,1013.9,1010.9,6.0,7.0,27.7,26.2,0,0,1,0,0
1118,20.9,33.9,3.2,7.2,12.6,24.0,4.0,13.0,60.0,56.0,1012.3,1009.5,1.0,2.0,27.7,29.9,1,0,1,0,0
1119,20.8,29.0,0.0,9.4,7.5,26.0,7.0,9.0,57.0,61.0,1016.4,1012.6,7.0,4.0,27.4,27.9,0,0,1,0,0
1120,21.9,28.3,0.0,6.2,0.9,35.0,6.0,11.0,65.0,71.0,1011.7,1010.6,7.0,7.0,27.4,23.5,0,0,0,1,0
1121,16.7,24.9,13.0,5.0,2.3,33.0,7.0,13.0,58.0,57.0,1015.3,1014.2,7.0,7.0,22.8,23.6,1,0,0,1,0
1122,15.8,27.1,0.0,7.0,12.2,30.0,13.0,13.0,49.0,44.0,1017.8,1014.9,3.0,2.0,24.0,25.3,0,0,0,1,0
1123,16.4,27.9,0.0,9.8,8.7,22.0,4.0,9.0,58.0,54.0,1015.6,1011.2,7.0,7.0,24.5,26.0,0,0,0,1,0
1124,19.4,25.6,0.0,6.8,2.4,37.0,11.0,15.0,64.0,58.0,1015.3,1013.4,7.0,7.0,23.2,23.3,0,0,0,1,0
1125,17.9,23.6,0.0,8.6,0.0,33.0,15.0,15.0,55.0,57.0,1015.5,1013.2,7.0,7.0,22.1,21.7,0,0,0,1,0
1126,16.8,19.9,5.8,12.2,0.0,20.0,7.0,7.0,93.0,93.0,1011.2,1009.5,8.0,8.0,17.3,18.0,1,0,0,1,0
1127,17.3,25.4,36.0,2.8,1.7,37.0,6.0,17.0,96.0,69.0,1008.8,1007.8,8.0,7.0,19.6,23.0,1,0,0,1,0
1128,16.9,27.5,2.4,3.8,10.8,24.0,9.0,11.0,58.0,62.0,1012.5,1010.5,4.0,7.0,24.9,25.4,1,0,0,1,0
1129,18.7,26.9,19.4,4.8,2.2,20.0,2.0,9.0,91.0,82.0,1011.6,1006.6,7.0,6.0,20.7,23.0,1,0,0,1,0
1130,18.5,30.4,1.6,5.0,6.8,30.0,4.0,4.0,72.0,88.0,1005.5,1004.1,2.0,7.0,26.8,24.6,1,0,0,1,0
1131,21.3,32.9,10.0,3.2,10.2,33.0,4.0,15.0,74.0,41.0,1002.2,999.1,6.0,4.0,27.2,32.4,1,0,0,1,0
1132,18.4,31.1,0.0,5.2,11.1,28.0,4.0,15.0,54.0,66.0,1006.0,1005.0,1.0,3.0,26.1,27.2,0,0,0,1,0
1133,19.2,28.4,2.0,8.2,10.6,31.0,4.0,17.0,67.0,62.0,1013.0,1011.1,4.0,5.0,26.1,26.4,1,0,0,1,0
1134,18.5,24.6,1.2,7.2,0.0,26.0,7.0,15.0,83.0,71.0,1017.0,1015.1,8.0,8.0,21.5,22.2,1,0,0,1,0
1135,19.6,25.7,0.2,2.0,2.4,30.0,11.0,17.0,55.0,55.0,1018.2,1017.3,8.0,6.0,23.8,23.4,0,0,0,1,0
1136,17.3,27.1,0.0,6.6,10.9,35.0,11.0,19.0,52.0,50.0,1019.8,1017.6,5.0,4.0,24.2,24.9,0,0,0,1,0
1137,16.8,25.5,0.0,9.2,2.1,24.0,7.0,9.0,60.0,54.0,1018.6,1016.0,7.0,8.0,24.4,24.3,0,0,0,1,0
1138,17.6,27.0,0.0,5.8,6.0,28.0,6.0,11.0,61.0,54.0,1015.3,1011.9,7.0,7.0,23.8,25.9,0,0,0,1,0
1139,19.1,29.1,0.0,7.0,12.2,26.0,6.0,9.0,54.0,51.0,1013.2,1011.4,6.0,4.0,26.0,27.3,0,0,0,1,0
1140,21.7,27.9,0.0,7.2,9.3,24.0,2.0,15.0,76.0,56.0,1015.2,1013.0,5.0,3.0,24.3,26.3,0,0,0,1,0
1141,19.0,28.2,3.4,7.8,10.9,33.0,13.0,15.0,61.0,52.0,1014.9,1012.9,6.0,7.0,26.1,26.9,1,0,0,1,0
1142,20.6,27.6,0.4,7.4,0.9,33.0,15.0,13.0,66.0,86.0,1011.0,1009.4,7.0,8.0,25.9,22.7,0,0,0,1,0
1143,20.4,27.6,29.6,3.6,4.2,37.0,13.0,17.0,87.0,62.0,1009.1,1007.5,8.0,7.0,23.9,26.4,1,0,0,1,0
1144,19.4,28.9,1.8,6.6,12.3,37.0,11.0,19.0,62.0,52.0,1008.6,1006.4,3.0,1.0,25.7,27.5,1,0,0,1,0
1145,18.7,31.5,0.0,10.4,13.1,26.0,9.0,13.0,55.0,50.0,1007.5,1003.9,1.0,1.0,25.6,29.1,0,0,0,1,0
1146,21.4,32.5,0.0,7.4,4.5,43.0,4.0,4.0,67.0,48.0,1004.6,1001.1,7.0,6.0,26.6,31.7,0,0,0,1,0
1147,18.5,28.9,5.4,3.2,11.0,24.0,7.0,4.0,56.0,56.0,1008.1,1006.0,2.0,6.0,26.0,27.4,1,0,0,1,0
1148,19.7,28.1,0.0,2.4,7.8,30.0,4.0,9.0,57.0,56.0,1010.4,1009.3,7.0,7.0,24.6,26.8,0,0,0,1,0
1149,20.2,28.4,0.0,7.4,5.3,43.0,6.0,19.0,56.0,61.0,1014.5,1013.1,6.0,6.0,24.6,25.5,0,0,0,1,0
1150,18.8,25.9,0.2,6.2,5.5,33.0,11.0,13.0,58.0,59.0,1016.5,1014.7,6.0,7.0,25.1,24.5,0,0,0,1,0
1151,18.0,27.9,2.4,5.6,13.1,33.0,9.0,15.0,55.0,46.0,1016.4,1013.9,4.0,3.0,25.1,26.9,1,0,0,1,0
1152,17.8,28.4,0.0,8.0,13.0,28.0,7.0,11.0,53.0,45.0,1018.0,1015.7,2.0,2.0,25.8,27.2,0,0,0,1,0
1153,17.4,28.8,0.0,7.6,12.7,28.0,2.0,9.0,52.0,48.0,1017.4,1013.0,2.0,2.0,25.3,28.3,0,0,0,1,0
1154,19.8,27.7,0.0,7.8,6.6,26.0,2.0,11.0,68.0,59.0,1015.5,1013.2,7.0,3.0,26.3,26.2,0,0,0,1,0
1155,18.6,31.3,0.0,7.2,8.3,22.0,4.0,11.0,62.0,54.0,1012.2,1009.5,7.0,2.0,25.5,29.1,0,0,0,1,0
1156,21.4,28.2,0.0,7.0,5.8,20.0,4.0,9.0,75.0,65.0,1014.9,1012.7,7.0,5.0,24.2,27.0,0,0,0,1,0
1157,23.4,30.5,0.0,6.4,11.6,26.0,6.0,11.0,65.0,62.0,1013.1,1009.1,2.0,1.0,26.9,28.9,0,0,0,1,0
1158,22.8,33.8,0.0,8.0,12.7,24.0,6.0,11.0,54.0,57.0,1007.8,1003.5,2.0,2.0,29.7,33.0,0,0,0,1,0
1159,24.6,32.9,0.0,9.0,10.6,28.0,4.0,15.0,71.0,56.0,1008.7,1005.5,6.0,1.0,28.6,30.4,0,0,0,1,0
1160,23.2,37.1,0.0,7.6,11.9,33.0,9.0,11.0,37.0,16.0,1007.3,1003.1,7.0,5.0,31.5,36.3,0,0,0,1,0
1161,20.9,28.6,0.0,12.4,9.6,35.0,7.0,17.0,46.0,49.0,1012.1,1011.4,4.0,5.0,27.2,25.8,0,0,0,1,0
1162,20.8,28.1,0.0,10.6,9.7,28.0,6.0,11.0,55.0,53.0,1016.4,1013.6,5.0,5.0,24.8,25.9,0,0,0,1,0
1163,19.1,27.0,0.0,8.0,3.1,26.0,6.0,13.0,61.0,57.0,1015.3,1012.5,7.0,7.0,24.6,25.8,0,0,0,1,0
1164,19.7,26.3,2.4,7.2,2.8,37.0,11.0,6.0,64.0,63.0,1014.5,1013.0,7.0,7.0,25.1,25.1,1,0,0,1,0
1165,18.8,25.0,44.4,3.6,0.2,43.0,9.0,13.0,90.0,75.0,1016.5,1015.0,7.0,7.0,21.6,23.8,1,0,0,1,0
1166,19.4,26.3,34.2,3.6,0.0,26.0,9.0,6.0,96.0,93.0,1016.0,1013.6,7.0,7.0,22.2,22.7,1,0,0,1,0
1167,20.0,29.4,5.4,1.6,7.5,20.0,6.0,11.0,72.0,70.0,1012.7,1010.7,2.0,7.0,26.2,27.6,1,0,0,1,0
1168,20.7,30.9,0.0,5.0,12.3,31.0,7.0,17.0,65.0,62.0,1013.9,1011.7,3.0,2.0,27.5,29.1,0,0,0,1,0
1169,20.6,30.3,0.0,10.0,8.8,35.0,7.0,17.0,64.0,61.0,1013.7,1011.9,7.0,4.0,26.7,27.5,0,0,0,1,0
1170,20.0,30.2,0.0,7.6,9.7,35.0,7.0,15.0,56.0,63.0,1012.5,1010.3,3.0,7.0,27.1,27.3,0,0,0,1,0
1171,21.1,29.6,0.0,8.0,9.7,37.0,13.0,11.0,58.0,56.0,1014.3,1012.3,7.0,7.0,26.9,28.1,0,0,0,1,0
1172,21.1,27.5,0.6,6.6,0.5,30.0,9.0,7.0,73.0,91.0,1013.6,1012.7,7.0,8.0,26.6,23.2,0,0,0,1,0
1173,21.1,23.5,31.2,2.2,0.0,33.0,9.0,13.0,97.0,96.0,1012.0,1009.9,8.0,8.0,23.0,22.6,1,0,0,1,0
1174,21.3,26.6,168.4,2.6,0.7,26.0,2.0,6.0,98.0,88.0,1008.5,1005.8,8.0,8.0,23.3,24.6,1,0,0,1,0
1175,23.2,25.4,8.6,3.2,0.0,33.0,2.0,13.0,95.0,97.0,1011.3,1009.3,8.0,8.0,24.2,24.0,1,0,0,1,0
1176,21.8,26.3,18.0,4.6,0.0,30.0,4.0,7.0,98.0,95.0,1010.2,1007.8,8.0,8.0,23.3,25.0,1,0,0,1,0
1177,22.3,28.2,15.8,2.2,6.3,26.0,11.0,11.0,83.0,72.0,1009.4,1006.7,6.0,5.0,25.9,27.6,1,0,0,1,0
1178,22.4,28.4,0.4,7.0,9.9,33.0,17.0,11.0,66.0,60.0,1006.2,1004.2,6.0,6.0,27.1,27.1,0,0,0,1,0
1179,20.3,29.4,0.2,4.4,8.6,22.0,6.0,9.0,61.0,55.0,1003.8,1001.5,2.0,6.0,26.9,28.1,0,0,0,1,0
1180,19.9,31.7,0.0,5.8,11.1,24.0,4.0,9.0,63.0,54.0,1003.7,999.5,3.0,2.0,26.4,30.3,0,0,0,1,0
1181,22.3,34.0,0.0,7.0,11.2,22.0,4.0,15.0,68.0,62.0,1001.1,998.8,1.0,5.0,27.6,30.4,0,0,0,1,0
1182,23.3,30.5,0.0,5.0,10.6,31.0,6.0,9.0,65.0,65.0,1004.8,1002.2,4.0,2.0,28.6,29.1,0,0,0,1,0
1183,19.9,30.5,32.2,6.4,12.1,35.0,7.0,17.0,68.0,59.0,1010.1,1008.1,3.0,4.0,26.5,27.6,1,0,0,1,0
1184,19.8,29.0,0.0,6.4,12.0,24.0,6.0,11.0,62.0,57.0,1012.4,1009.8,2.0,1.0,26.0,27.6,0,0,0,1,0
1185,20.0,30.2,0.0,6.4,10.6,22.0,4.0,9.0,75.0,59.0,1012.4,1008.9,6.0,3.0,24.8,29.3,0,0,0,1,0
1186,20.7,32.2,1.2,7.8,10.0,35.0,2.0,13.0,69.0,58.0,1014.3,1010.9,1.0,2.0,27.2,30.8,1,0,0,1,0
1187,21.0,29.5,14.8,6.6,8.1,35.0,4.0,13.0,73.0,65.0,1015.9,1013.1,3.0,5.0,27.2,28.5,1,0,0,1,0
1188,20.9,29.3,1.6,6.4,10.9,33.0,9.0,17.0,64.0,63.0,1017.4,1015.2,1.0,3.0,26.6,27.6,1,0,0,1,0
1189,19.9,29.7,0.0,7.8,11.6,35.0,11.0,17.0,61.0,52.0,1018.5,1015.7,2.0,1.0,26.1,28.1,0,0,0,1,0
1190,19.6,29.4,0.0,9.6,11.6,31.0,9.0,13.0,60.0,53.0,1017.8,1015.4,2.0,2.0,26.5,28.1,0,0,0,1,0
1191,20.1,29.9,0.0,9.2,11.9,35.0,7.0,13.0,64.0,55.0,1016.9,1014.2,2.0,3.0,26.2,28.4,0,0,0,1,0
1192,20.1,29.7,0.0,8.6,8.7,26.0,7.0,11.0,65.0,61.0,1016.9,1014.3,4.0,5.0,26.4,29.1,0,0,0,1,0
1193,21.5,31.3,0.0,5.6,8.9,22.0,4.0,11.0,68.0,61.0,1017.3,1013.4,4.0,3.0,27.4,30.3,0,0,0,1,0
1194,21.9,32.4,0.0,6.0,11.2,22.0,4.0,7.0,75.0,59.0,1013.9,1009.6,6.0,6.0,26.5,30.0,0,0,0,1,0
1195,22.6,31.2,20.0,7.0,5.3,26.0,6.0,6.0,83.0,77.0,1009.4,1006.3,7.0,7.0,26.1,27.8,1,0,0,1,0
1196,22.9,29.5,0.2,5.4,9.5,33.0,11.0,15.0,64.0,62.0,1013.7,1011.9,2.0,7.0,26.5,27.5,0,0,0,1,0
1197,21.1,23.5,5.2,6.4,0.0,19.0,2.0,9.0,87.0,94.0,1018.5,1018.3,8.0,8.0,22.9,21.6,1,0,0,1,0
1198,20.1,27.1,10.4,5.0,0.0,24.0,6.0,9.0,92.0,94.0,1020.1,1018.6,8.0,8.0,21.4,22.3,1,0,0,1,0
1199,20.7,28.9,58.4,3.0,5.7,39.0,13.0,17.0,84.0,79.0,1019.7,1017.9,7.0,7.0,27.0,26.4,1,0,0,1,0
1200,22.3,29.2,14.0,3.8,6.2,28.0,9.0,11.0,74.0,71.0,1020.8,1017.8,5.0,6.0,26.5,26.0,1,0,0,1,0
1201,21.1,29.7,0.0,7.2,11.6,26.0,15.0,9.0,64.0,58.0,1016.8,1014.8,2.0,3.0,27.1,28.6,0,0,0,1,0
1202,20.6,30.6,0.0,6.8,11.5,24.0,4.0,9.0,71.0,63.0,1016.3,1012.1,2.0,1.0,27.2,29.4,0,0,0,1,0
1203,20.6,31.2,0.0,6.6,10.8,24.0,4.0,11.0,68.0,57.0,1013.0,1009.0,7.0,7.0,26.8,29.7,0,1,0,0,0
1204,19.5,32.1,0.0,8.0,11.2,20.0,4.0,7.0,61.0,50.0,1011.0,1008.5,6.0,1.0,27.4,31.4,0,1,0,0,0
1205,22.7,28.1,0.8,6.8,6.0,28.0,9.0,7.0,78.0,88.0,1015.2,1013.5,7.0,7.0,26.6,26.9,0,1,0,0,0
1206,21.0,30.0,16.4,4.4,4.5,28.0,4.0,6.0,86.0,76.0,1015.5,1012.8,7.0,7.0,26.2,27.4,1,1,0,0,0
1207,23.1,25.9,22.2,4.4,0.0,22.0,9.0,11.0,98.0,91.0,1012.5,1009.9,8.0,8.0,23.9,24.7,1,1,0,0,0
1208,21.6,26.1,7.6,2.6,2.9,28.0,7.0,9.0,78.0,70.0,1012.7,1010.9,7.0,6.0,25.1,25.0,1,1,0,0,0
1209,19.2,28.7,7.4,2.8,10.3,30.0,7.0,9.0,66.0,53.0,1012.0,1008.1,1.0,5.0,24.4,27.2,1,1,0,0,0
1210,18.3,29.0,0.0,7.0,9.6,20.0,4.0,9.0,63.0,62.0,1011.5,1007.8,4.0,4.0,24.2,26.6,0,1,0,0,0
1211,19.9,31.7,0.0,7.0,11.7,24.0,7.0,6.0,68.0,32.0,1011.5,1008.3,1.0,1.0,25.1,30.7,0,1,0,0,0
1212,16.9,31.4,0.0,4.6,11.5,20.0,7.0,7.0,50.0,50.0,1013.3,1011.4,1.0,2.0,24.7,29.4,0,1,0,0,0
1213,20.3,27.6,0.2,4.6,8.6,31.0,4.0,13.0,67.0,60.0,1018.7,1017.3,4.0,4.0,25.7,25.8,0,1,0,0,0
1214,18.4,28.4,0.0,7.0,9.8,39.0,9.0,17.0,61.0,50.0,1020.5,1017.7,5.0,6.0,25.8,27.6,0,1,0,0,0
1215,20.5,27.3,8.2,2.0,2.8,26.0,9.0,13.0,79.0,79.0,1016.0,1012.8,7.0,8.0,25.2,25.3,1,1,0,0,0
1216,20.3,29.7,0.6,4.2,11.1,26.0,9.0,13.0,72.0,61.0,1014.1,1010.9,2.0,1.0,26.3,28.0,0,1,0,0,0
1217,22.5,28.4,0.4,5.6,2.4,31.0,4.0,11.0,82.0,79.0,1013.4,1010.5,7.0,8.0,26.8,25.7,0,1,0,0,0
1218,20.1,26.0,22.2,4.0,0.0,33.0,4.0,13.0,88.0,68.0,1015.7,1013.6,8.0,7.0,23.0,25.2,1,1,0,0,0
1219,18.4,28.1,0.2,4.4,6.3,28.0,6.0,2.0,73.0,68.0,1016.0,1012.2,3.0,7.0,23.3,25.8,0,1,0,0,0
1220,20.7,27.9,4.4,3.8,7.1,37.0,13.0,15.0,84.0,65.0,1014.0,1010.7,5.0,4.0,24.5,27.1,1,1,0,0,0
1221,19.4,28.3,3.4,5.0,2.6,22.0,7.0,11.0,76.0,73.0,1009.4,1005.7,7.0,7.0,24.5,25.3,1,1,0,0,0
1222,22.2,25.1,0.2,4.0,0.0,26.0,11.0,9.0,83.0,97.0,1006.8,1004.9,8.0,8.0,24.9,21.7,0,1,0,0,0
1223,19.8,30.1,16.0,0.8,3.4,19.0,4.0,4.0,93.0,66.0,1004.4,1001.8,7.0,5.0,21.7,29.2,1,1,0,0,0
1224,18.5,27.9,0.0,4.2,9.2,28.0,6.0,13.0,48.0,64.0,1010.9,1010.8,6.0,5.0,24.3,26.7,0,1,0,0,0
1225,19.0,26.8,0.0,5.4,8.6,33.0,11.0,15.0,60.0,60.0,1018.6,1017.8,6.0,3.0,24.6,24.4,0,1,0,0,0
