MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter
19.7,29.1,0.0,6.0,7.1,46.0,13.0,28.0,67.0,55.0,1018.3,1015.1,6.0,4.0,25.1,27.3,0,0,0,0,1
18.5,22.6,54.0,4.2,0.0,43.0,4.0,11.0,85.0,81.0,1019.1,1017.1,8.0,8.0,21.3,21.1,1,0,1,0,0
21.8,29.2,1.2,5.0,6.7,50.0,28.0,26.0,66.0,68.0,1018.3,1014.8,2.0,7.0,26.0,26.4,1,1,0,0,0
24.0,31.2,0.6,5.8,11.7,28.0,4.0,15.0,69.0,62.0,1007.2,1004.5,4.0,3.0,29.5,30.7,0,0,0,1,0
17.0,23.6,0.0,5.6,5.8,35.0,7.0,11.0,64.0,61.0,1026.6,1024.6,1.0,7.0,22.0,22.6,0,1,0,0,0
12.9,26.7,0.0,4.8,11.7,31.0,4.0,15.0,57.0,45.0,1022.1,1019.8,1.0,1.0,22.2,25.2,0,0,1,0,0
21.9,29.1,0.2,5.4,6.7,39.0,19.0,15.0,72.0,70.0,1013.3,1011.0,7.0,7.0,26.3,27.0,0,0,0,1,0
24.7,30.6,0.0,2.6,4.2,35.0,17.0,22.0,77.0,77.0,1015.8,1013.6,5.0,7.0,28.1,27.9,0,1,0,0,0
24.7,31.1,0.2,5.8,10.5,44.0,26.0,30.0,71.0,59.0,1013.7,1011.0,2.0,1.0,28.5,30.5,0,1,0,0,0
21.9,32.0,0.0,8.2,11.6,41.0,19.0,31.0,57.0,40.0,1017.7,1015.1,3.0,1.0,28.3,30.2,0,0,1,0,0
13.4,31.6,0.0,6.6,11.8,26.0,6.0,11.0,50.0,39.0,1014.5,1008.5,0.0,0.0,24.4,29.5,0,0,1,0,0
21.9,25.3,4.6,3.2,0.4,37.0,17.0,22.0,90.0,89.0,1013.9,1011.4,8.0,7.0,23.1,23.8,1,0,0,0,1
17.1,27.0,0.0,6.4,10.5,35.0,17.0,24.0,55.0,46.0,1019.3,1015.7,1.0,3.0,22.3,25.4,0,0,0,0,1
23.2,29.0,0.0,7.6,10.1,33.0,24.0,20.0,71.0,60.0,1017.1,1012.9,7.0,3.0,25.5,28.5,0,0,1,0,0
24.0,32.1,0.0,10.0,11.7,37.0,15.0,28.0,72.0,73.0,1008.5,1006.4,2.0,2.0,29.7,30.6,0,0,0,1,0
19.4,27.7,12.8,6.4,6.6,35.0,6.0,13.0,67.0,64.0,1015.4,1010.1,6.0,2.0,25.8,27.4,1,0,1,0,0
13.2,25.4,0.0,4.8,10.0,31.0,6.0,24.0,67.0,60.0,1018.8,1015.6,1.0,1.0,21.5,24.3,0,0,0,0,1
13.8,27.1,0.0,11.2,10.8,20.0,6.0,6.0,35.0,30.0,1015.8,1013.6,0.0,0.0,21.3,26.8,0,1,0,0,0
18.5,30.4,1.6,5.0,6.8,30.0,4.0,4.0,72.0,88.0,1005.5,1004.1,2.0,7.0,26.8,24.6,1,0,0,1,0
20.8,27.9,0.0,5.8,8.8,35.0,7.0,24.0,73.0,74.0,1018.9,1016.9,6.0,2.0,25.2,25.5,0,0,0,0,1
12.0,26.2,0.0,6.4,10.8,17.0,6.0,6.0,52.0,50.0,1014.1,1011.3,1.0,2.0,19.6,24.1,0,1,0,0,0
11.1,22.3,0.0,2.6,10.2,43.0,9.0,17.0,55.0,27.0,1017.3,1013.0,1.0,0.0,19.5,21.6,0,0,0,0,1
17.9,26.4,0.0,5.6,8.7,35.0,13.0,9.0,59.0,80.0,1014.9,1013.4,6.0,6.0,21.9,21.1,0,1,0,0,0
23.6,29.9,0.0,8.0,5.0,35.0,20.0,24.0,64.0,55.0,1014.4,1011.0,5.0,7.0,27.6,28.4,0,0,1,0,0
23.3,31.0,0.0,9.6,12.4,24.0,6.0,9.0,60.0,54.0,1016.1,1012.2,4.0,1.0,27.7,29.7,0,0,1,0,0
10.4,26.6,0.0,4.0,9.9,30.0,2.0,7.0,68.0,50.0,1015.8,1010.4,3.0,3.0,17.8,23.7,0,0,0,0,1
7.4,20.9,0.0,6.2,9.9,39.0,4.0,13.0,36.0,32.0,1017.9,1015.9,0.0,1.0,17.2,20.6,0,0,0,0,1
10.2,21.6,0.0,5.4,9.5,20.0,9.0,4.0,57.0,38.0,1021.7,1020.4,6.0,4.0,15.2,20.6,0,0,0,0,1
21.2,26.9,0.0,6.0,0.0,30.0,7.0,13.0,72.0,68.0,1016.9,1014.4,8.0,7.0,24.2,25.4,0,1,0,0,0
20.0,27.8,1.2,6.0,8.3,50.0,24.0,35.0,74.0,55.0,1018.9,1016.0,5.0,3.0,23.7,26.6,1,0,0,0,1
7.9,21.3,0.0,4.8,9.8,26.0,7.0,4.0,57.0,41.0,1023.1,1020.6,1.0,1.0,13.4,20.9,0,0,0,0,1
21.3,26.6,168.4,2.6,0.7,26.0,2.0,6.0,98.0,88.0,1008.5,1005.8,8.0,8.0,23.3,24.6,1,0,0,1,0
18.5,28.8,0.0,10.2,10.9,74.0,31.0,43.0,44.0,39.0,1026.0,1022.7,6.0,2.0,25.2,27.4,0,0,1,0,0
17.8,26.2,0.0,7.6,4.8,46.0,20.0,30.0,62.0,59.0,1019.9,1017.6,7.0,7.0,21.7,24.5,0,0,0,0,1
23.3,32.5,3.6,7.4,11.6,43.0,11.0,17.0,74.0,68.0,1012.1,1010.6,5.0,7.0,28.6,27.4,1,0,0,1,0
14.6,23.7,0.0,4.8,10.5,37.0,24.0,22.0,53.0,35.0,1020.0,1017.3,0.0,0.0,19.8,22.7,0,0,0,0,1
23.4,27.2,32.4,8.6,0.3,57.0,9.0,22.0,95.0,93.0,1011.4,1008.8,7.0,8.0,24.6,25.5,1,1,0,0,0
14.4,27.3,0.0,6.8,9.8,44.0,7.0,31.0,77.0,58.0,1016.0,1012.9,6.0,3.0,21.0,25.1,0,0,0,0,1
13.0,26.0,0.0,5.8,8.3,30.0,9.0,20.0,52.0,51.0,1021.1,1018.0,4.0,5.0,21.1,25.2,0,0,0,0,1
20.1,24.2,4.4,7.0,1.4,63.0,33.0,35.0,82.0,89.0,1019.4,1016.9,8.0,8.0,21.6,20.7,1,0,0,0,1
22.6,30.1,0.2,6.2,9.4,24.0,4.0,11.0,65.0,64.0,1011.1,1008.6,4.0,3.0,27.2,28.6,0,0,0,1,0
20.6,29.0,0.0,5.4,11.1,35.0,9.0,20.0,62.0,58.0,1016.4,1012.8,1.0,1.0,25.3,27.8,0,1,0,0,0
20.9,27.2,0.4,3.6,3.8,28.0,15.0,13.0,83.0,69.0,1014.7,1010.4,7.0,4.0,23.5,25.4,0,0,0,0,1
16.3,30.0,0.0,9.8,10.7,35.0,17.0,26.0,47.0,45.0,1016.2,1011.7,1.0,1.0,24.6,27.8,0,0,1,0,0
15.1,24.4,0.0,7.8,8.7,31.0,7.0,13.0,56.0,50.0,1025.0,1022.9,2.0,4.0,20.4,23.4,0,1,0,0,0
9.8,22.1,0.0,2.6,9.7,20.0,7.0,9.0,70.0,48.0,1029.5,1027.5,1.0,1.0,14.3,21.9,0,0,0,0,1
22.7,29.6,3.0,5.2,6.1,33.0,9.0,15.0,79.0,75.0,1008.4,1004.7,7.0,5.0,26.2,28.5,1,0,1,0,0
20.7,28.0,0.0,7.6,8.6,30.0,11.0,11.0,77.0,60.0,1018.2,1014.1,7.0,5.0,23.8,26.9,0,0,1,0,0
24.6,31.4,9.2,4.8,9.3,30.0,13.0,19.0,83.0,66.0,1013.1,1009.4,5.0,1.0,27.0,30.8,1,1,0,0,0
22.8,29.7,7.2,3.2,7.4,41.0,20.0,20.0,80.0,71.0,1014.7,1011.8,7.0,7.0,25.6,28.2,1,1,0,0,0
15.6,24.0,0.0,6.0,1.8,28.0,4.0,9.0,64.0,64.0,1024.6,1021.9,7.0,8.0,19.1,20.7,0,1,0,0,0
12.1,27.1,0.0,7.8,11.2,30.0,11.0,13.0,25.0,16.0,1018.1,1013.2,0.0,0.0,19.1,26.5,0,0,1,0,0
22.5,29.9,47.4,5.8,8.1,37.0,24.0,26.0,75.0,64.0,1011.8,1008.7,7.0,5.0,25.9,29.1,1,1,0,0,0
14.0,27.3,0.0,5.6,10.4,30.0,7.0,20.0,72.0,55.0,1019.4,1015.2,1.0,1.0,22.3,25.5,0,0,0,0,1
22.2,31.6,3.8,8.8,9.6,41.0,19.0,28.0,67.0,49.0,1015.6,1011.4,4.0,1.0,26.9,29.6,1,0,1,0,0
19.6,31.8,0.0,5.8,10.4,39.0,15.0,11.0,27.0,25.0,1015.3,1012.2,3.0,4.0,27.8,31.3,0,1,0,0,0
19.3,28.4,0.0,5.2,8.9,24.0,11.0,13.0,64.0,60.0,1012.2,1008.9,4.0,3.0,25.1,27.4,0,1,0,0,0
8.3,21.3,0.0,3.0,10.2,28.0,7.0,7.0,61.0,30.0,1022.7,1019.2,0.0,0.0,14.7,21.0,0,0,0,0,1
20.0,31.0,0.0,8.0,10.7,44.0,20.0,30.0,60.0,36.0,1016.2,1012.9,1.0,1.0,26.8,29.9,0,1,0,0,0
16.6,24.5,0.0,8.0,8.2,26.0,7.0,11.0,53.0,53.0,1016.5,1012.4,7.0,3.0,21.0,22.6,0,0,1,0,0
17.9,26.5,0.6,7.6,5.7,41.0,17.0,22.0,83.0,57.0,1020.0,1017.2,6.0,7.0,20.6,24.1,0,0,0,0,1
18.3,29.3,0.0,4.2,11.2,22.0,4.0,11.0,61.0,56.0,1015.2,1012.4,2.0,2.0,25.5,27.9,0,0,0,1,0
20.4,30.4,0.0,10.0,11.1,44.0,26.0,28.0,55.0,44.0,1016.4,1013.4,1.0,1.0,26.9,28.5,0,0,1,0,0
21.3,26.3,0.0,4.8,2.8,48.0,22.0,31.0,75.0,67.0,1018.3,1016.9,6.0,6.0,23.6,24.7,0,0,0,0,1
21.8,29.6,4.0,3.4,7.3,43.0,19.0,26.0,100.0,61.0,1013.9,1009.5,7.0,3.0,22.6,29.1,1,1,0,0,0
23.1,30.6,7.6,8.0,7.8,35.0,13.0,19.0,75.0,62.0,1011.7,1008.9,6.0,6.0,27.2,30.0,1,0,0,1,0
26.5,33.2,0.0,10.2,11.0,39.0,20.0,26.0,66.0,65.0,1010.0,1006.8,6.0,6.0,30.6,30.4,0,0,0,1,0
24.9,31.6,0.0,6.4,10.2,37.0,15.0,28.0,75.0,73.0,1013.9,1010.5,4.0,5.0,28.8,30.2,0,0,0,1,0
24.5,31.5,3.0,5.6,9.0,33.0,6.0,26.0,70.0,67.0,1009.8,1006.1,6.0,4.0,29.0,30.1,1,1,0,0,0
19.5,29.9,0.4,3.6,9.9,39.0,15.0,26.0,63.0,48.0,1019.6,1016.1,2.0,1.0,24.2,27.1,0,0,1,0,0
24.3,31.0,0.6,7.0,4.1,35.0,13.0,13.0,77.0,68.0,1010.2,1007.2,7.0,7.0,27.6,29.8,0,0,0,1,0
12.0,21.4,2.0,2.8,6.0,20.0,2.0,9.0,78.0,58.0,1026.4,1022.1,7.0,3.0,15.4,21.1,1,0,0,0,1
24.7,26.3,0.0,14.6,0.0,63.0,39.0,30.0,72.0,93.0,1002.0,998.8,8.0,8.0,25.0,22.4,0,0,0,1,0
22.7,30.0,0.0,7.8,11.1,43.0,22.0,20.0,64.0,54.0,1014.9,1011.7,3.0,1.0,26.5,28.5,0,0,1,0,0
20.2,29.3,8.8,6.8,11.3,30.0,4.0,15.0,59.0,61.0,1006.1,1003.8,4.0,7.0,27.0,26.0,1,0,1,0,0
19.2,27.4,0.0,8.2,10.0,39.0,24.0,30.0,49.0,45.0,1019.3,1015.3,1.0,1.0,24.9,26.2,0,0,1,0,0
15.2,26.9,0.0,7.6,12.1,30.0,6.0,17.0,47.0,46.0,1027.7,1023.2,2.0,1.0,23.1,24.5,0,0,1,0,0
17.3,26.1,0.0,7.0,5.3,37.0,9.0,11.0,53.0,57.0,1021.4,1019.7,6.0,7.0,24.0,23.8,0,0,1,0,0
19.8,26.7,5.0,4.2,5.9,41.0,9.0,13.0,72.0,60.0,1018.6,1016.2,7.0,7.0,24.8,25.6,1,1,0,0,0
22.0,27.3,1.8,3.6,2.7,35.0,17.0,26.0,87.0,74.0,1016.1,1012.7,7.0,7.0,23.1,24.9,1,0,0,0,1
24.8,31.0,0.8,4.2,2.8,33.0,13.0,11.0,77.0,70.0,1006.4,1003.3,7.0,7.0,28.2,29.6,0,0,0,1,0
21.4,32.2,0.0,6.0,12.9,30.0,6.0,13.0,51.0,56.0,1013.4,1007.3,0.0,0.0,29.6,30.9,0,0,1,0,0
22.3,29.2,14.0,3.8,6.2,28.0,9.0,11.0,74.0,71.0,1020.8,1017.8,5.0,6.0,26.5,26.0,1,0,0,1,0
20.1,30.4,0.0,8.8,12.0,35.0,13.0,22.0,54.0,55.0,1012.4,1008.2,1.0,3.0,26.8,29.8,0,0,1,0,0
19.4,25.6,0.0,6.8,2.4,37.0,11.0,15.0,64.0,58.0,1015.3,1013.4,7.0,7.0,23.2,23.3,0,0,0,1,0
11.4,23.3,0.4,4.4,8.4,24.0,4.0,11.0,77.0,42.0,1023.5,1019.1,5.0,2.0,16.5,22.1,0,0,0,0,1
23.3,32.5,0.0,12.0,12.5,46.0,19.0,35.0,47.0,49.0,1013.1,1009.0,6.0,2.0,29.2,30.4,0,0,0,1,0
26.8,32.3,1.4,6.8,4.2,35.0,17.0,22.0,87.0,68.0,1010.1,1006.5,7.0,7.0,27.7,31.1,1,0,0,1,0
24.5,31.4,0.0,11.0,11.2,39.0,19.0,30.0,57.0,47.0,1016.3,1013.1,2.0,1.0,28.6,30.1,0,0,1,0,0
25.2,32.3,0.0,13.0,11.6,41.0,17.0,28.0,60.0,53.0,1012.0,1009.6,4.0,2.0,29.4,30.5,0,0,0,1,0
20.7,30.6,0.0,6.2,9.6,41.0,9.0,28.0,64.0,60.0,1015.1,1011.3,2.0,7.0,26.6,28.3,0,1,0,0,0
19.6,25.7,0.2,2.0,2.4,30.0,11.0,17.0,55.0,55.0,1018.2,1017.3,8.0,6.0,23.8,23.4,0,0,0,1,0
18.0,27.1,0.0,6.4,10.0,26.0,6.0,15.0,67.0,63.0,1011.7,1007.9,1.0,3.0,24.6,26.5,0,1,0,0,0
22.0,30.6,0.8,5.4,5.2,50.0,22.0,17.0,61.0,51.0,1016.7,1012.5,5.0,5.0,26.1,29.4,0,1,0,0,0
19.4,30.1,0.0,4.6,9.5,20.0,2.0,9.0,72.0,53.0,1021.7,1018.9,1.0,1.0,25.9,28.4,0,1,0,0,0
13.2,22.1,0.0,4.0,5.2,20.0,6.0,13.0,69.0,65.0,1025.2,1021.7,1.0,7.0,19.3,21.6,0,0,0,0,1
22.1,29.2,0.0,4.0,7.0,37.0,20.0,17.0,67.0,62.0,1011.9,1008.7,7.0,6.0,24.2,28.2,0,1,0,0,0
22.6,30.8,2.4,7.0,6.6,50.0,26.0,26.0,70.0,54.0,1018.8,1015.5,7.0,5.0,26.5,29.1,1,0,1,0,0
23.9,32.5,0.0,8.0,11.9,37.0,13.0,28.0,56.0,42.0,1015.7,1012.2,3.0,5.0,29.6,31.5,0,0,0,1,0
23.0,25.7,71.8,14.0,0.0,41.0,28.0,22.0,100.0,88.0,1010.6,1009.3,8.0,8.0,23.0,23.3,1,0,0,1,0
18.1,27.8,0.0,5.0,8.2,33.0,17.0,22.0,65.0,56.0,1016.7,1013.9,2.0,4.0,23.6,25.8,0,0,0,0,1
21.8,28.9,0.0,8.4,6.5,20.0,9.0,7.0,53.0,52.0,1019.1,1015.8,6.0,7.0,26.8,27.7,0,0,1,0,0
12.9,24.5,0.0,5.2,10.3,37.0,13.0,30.0,64.0,58.0,1023.6,1019.9,1.0,5.0,20.7,22.5,0,0,0,0,1
24.0,30.2,0.2,7.8,10.3,48.0,24.0,31.0,76.0,64.0,1012.7,1009.3,5.0,8.0,26.5,29.3,0,1,0,0,0
20.6,23.5,23.8,8.0,0.0,48.0,9.0,7.0,91.0,91.0,1016.7,1014.9,8.0,8.0,21.8,21.8,1,0,0,1,0
19.2,25.7,0.0,7.0,6.7,56.0,22.0,33.0,66.0,57.0,1019.3,1017.3,5.0,7.0,21.4,23.4,0,0,0,0,1
23.5,29.5,5.4,4.2,0.9,54.0,24.0,17.0,96.0,95.0,1012.6,1010.8,7.0,8.0,24.1,24.4,1,1,0,0,0
21.3,29.5,0.0,7.4,10.6,33.0,17.0,17.0,66.0,65.0,1015.4,1011.6,3.0,4.0,27.9,28.0,0,0,1,0,0
25.8,33.5,0.0,6.0,6.3,48.0,24.0,31.0,54.0,48.0,1008.0,1005.0,7.0,7.0,29.4,31.7,0,1,0,0,0
20.2,30.6,0.0,9.2,11.3,39.0,22.0,22.0,55.0,48.0,1015.9,1012.7,2.0,2.0,27.4,29.2,0,0,1,0,0
22.4,31.9,0.0,6.8,4.7,43.0,30.0,31.0,68.0,52.0,1014.3,1011.0,6.0,6.0,24.3,29.8,0,1,0,0,0
20.9,30.0,0.2,7.2,12.5,31.0,7.0,11.0,47.0,57.0,1018.7,1014.1,1.0,2.0,27.9,28.7,0,0,1,0,0
21.6,30.5,0.0,10.4,9.6,24.0,7.0,11.0,53.0,55.0,1018.2,1014.9,6.0,7.0,27.1,27.5,0,0,0,1,0
13.6,26.2,0.0,6.0,10.8,28.0,4.0,9.0,53.0,53.0,1021.0,1016.9,0.0,0.0,22.6,25.1,0,0,1,0,0
15.0,25.9,0.0,3.6,9.8,48.0,15.0,13.0,89.0,54.0,1016.8,1012.8,7.0,4.0,20.0,25.3,0,0,0,0,1
19.0,27.6,0.0,4.8,10.3,33.0,19.0,24.0,69.0,61.0,1019.2,1015.8,1.0,5.0,22.5,25.6,0,0,0,0,1
21.6,31.3,0.0,4.4,7.6,28.0,9.0,15.0,61.0,56.0,1012.8,1010.1,1.0,1.0,28.4,30.6,0,0,0,1,0
21.6,26.0,1.6,1.6,2.6,22.0,11.0,17.0,98.0,85.0,1015.3,1012.7,8.0,7.0,22.9,25.7,1,0,0,0,1
17.7,27.6,0.0,5.4,9.3,46.0,17.0,28.0,57.0,47.0,1016.3,1012.2,1.0,5.0,24.0,26.1,0,1,0,0,0
21.9,27.2,3.4,2.0,2.2,35.0,15.0,17.0,70.0,64.0,1014.4,1012.1,7.0,7.0,26.5,26.9,1,1,0,0,0
16.6,27.4,2.6,3.0,12.2,31.0,6.0,11.0,57.0,41.0,1016.8,1014.2,1.0,2.0,23.3,26.9,1,0,1,0,0
14.5,27.8,0.0,7.6,12.5,24.0,4.0,11.0,47.0,43.0,1019.3,1015.1,1.0,1.0,23.4,26.0,0,0,1,0,0
16.6,27.8,0.0,5.6,10.8,30.0,11.0,13.0,65.0,54.0,1018.0,1014.4,2.0,1.0,24.1,26.2,0,0,0,0,1
5.2,19.8,0.0,7.0,10.2,28.0,7.0,6.0,49.0,25.0,1025.7,1023.3,0.0,0.0,12.1,18.9,0,0,0,0,1
16.1,29.9,0.0,6.4,10.6,31.0,15.0,22.0,61.0,36.0,1017.6,1014.3,6.0,1.0,24.0,28.7,0,0,0,0,1
17.3,25.6,0.2,10.0,4.2,33.0,9.0,11.0,52.0,56.0,1022.0,1019.8,7.0,7.0,23.8,24.0,0,0,0,1,0
17.9,29.4,0.0,8.0,11.3,46.0,20.0,24.0,49.0,43.0,1016.8,1014.3,5.0,2.0,25.7,27.6,0,0,1,0,0
19.5,27.5,0.0,4.4,10.9,31.0,15.0,19.0,74.0,55.0,1014.4,1011.1,5.0,3.0,24.0,26.0,0,0,0,0,1
17.4,30.1,0.0,5.8,10.8,37.0,4.0,22.0,64.0,54.0,1015.4,1010.8,1.0,1.0,25.4,28.6,0,1,0,0,0
23.6,32.5,1.8,9.8,7.7,43.0,20.0,28.0,67.0,63.0,1013.2,1010.8,7.0,4.0,28.9,30.5,1,0,0,1,0
19.0,29.7,0.6,7.0,10.6,31.0,4.0,17.0,62.0,54.0,1013.5,1012.0,4.0,1.0,25.5,27.9,0,0,0,1,0
22.3,30.7,39.6,1.4,5.5,37.0,19.0,24.0,83.0,63.0,1011.3,1007.9,7.0,4.0,25.7,28.8,1,0,1,0,0
16.4,28.0,0.0,4.4,8.9,30.0,6.0,17.0,69.0,69.0,1015.2,1012.1,1.0,2.0,24.4,25.4,0,0,0,0,1
11.9,23.8,0.0,5.6,10.7,24.0,9.0,7.0,56.0,41.0,1015.3,1012.3,1.0,1.0,18.1,22.5,0,0,1,0,0
17.0,26.3,0.4,5.4,2.6,43.0,19.0,13.0,65.0,66.0,1019.3,1016.1,6.0,6.0,22.6,24.7,0,1,0,0,0
12.9,23.1,0.0,6.4,8.5,30.0,11.0,15.0,56.0,52.0,1027.1,1024.0,5.0,6.0,19.5,20.9,0,0,1,0,0
21.0,29.8,0.0,8.6,11.3,30.0,13.0,17.0,62.0,51.0,1015.0,1011.3,3.0,1.0,26.8,28.6,0,0,1,0,0
22.7,31.3,0.4,6.6,6.6,33.0,11.0,17.0,72.0,48.0,1014.7,1011.4,7.0,7.0,26.4,30.4,0,0,1,0,0
18.8,25.6,2.8,4.2,5.0,50.0,28.0,30.0,83.0,92.0,1016.8,1015.1,5.0,8.0,21.3,20.6,1,0,0,0,1
20.5,30.7,0.0,6.0,10.3,41.0,9.0,28.0,66.0,44.0,1015.5,1012.8,1.0,2.0,26.7,30.2,0,1,0,0,0
15.8,29.7,0.0,7.6,9.5,31.0,15.0,19.0,53.0,51.0,1017.0,1013.2,7.0,6.0,24.2,28.4,0,0,1,0,0
16.4,27.3,0.0,1.4,10.7,26.0,17.0,19.0,69.0,64.0,1015.3,1012.3,1.0,5.0,21.6,25.5,0,0,0,0,1
24.7,33.4,0.0,8.4,10.6,33.0,15.0,20.0,64.0,67.0,1012.7,1009.2,1.0,2.0,30.8,31.5,0,0,0,1,0
14.1,23.2,0.4,3.0,4.5,22.0,4.0,9.0,85.0,77.0,1025.7,1022.2,7.0,4.0,17.0,21.1,0,1,0,0,0
21.9,28.6,1.0,7.4,8.0,57.0,20.0,28.0,62.0,48.0,1020.7,1018.2,6.0,2.0,25.0,27.8,0,1,0,0,0
15.2,31.6,0.0,6.8,10.8,43.0,4.0,11.0,45.0,43.0,1013.3,1006.5,0.0,2.0,27.0,30.3,0,0,1,0,0
19.9,29.2,0.2,8.2,10.0,54.0,30.0,35.0,52.0,54.0,1021.6,1017.7,6.0,1.0,25.7,26.8,0,0,1,0,0
25.3,33.7,0.0,7.0,9.1,33.0,13.0,20.0,72.0,48.0,1009.3,1006.3,4.0,7.0,29.1,32.5,0,1,0,0,0
24.9,31.5,2.0,5.6,9.6,31.0,11.0,24.0,71.0,75.0,1009.4,1006.7,8.0,7.0,29.2,30.4,1,0,0,1,0
24.8,30.4,15.2,7.2,7.0,28.0,6.0,17.0,92.0,77.0,1008.8,1006.5,7.0,7.0,25.9,30.0,1,0,0,1,0
19.4,30.4,0.0,4.4,11.4,30.0,7.0,15.0,58.0,57.0,1015.5,1013.2,6.0,3.0,26.7,29.1,0,0,0,1,0
21.0,26.9,0.0,6.6,4.6,39.0,20.0,22.0,70.0,61.0,1020.0,1017.8,5.0,5.0,23.7,25.3,0,0,0,0,1
20.8,31.1,0.0,8.4,11.7,41.0,20.0,22.0,52.0,46.0,1013.3,1009.7,1.0,1.0,26.8,29.6,0,0,1,0,0
25.8,32.4,0.0,13.0,11.9,37.0,20.0,26.0,58.0,38.0,1016.2,1012.7,2.0,1.0,28.8,30.7,0,0,0,1,0
12.0,24.3,0.0,1.4,9.2,24.0,9.0,7.0,75.0,37.0,1018.5,1014.2,5.0,3.0,16.4,23.4,0,1,0,0,0
24.6,31.6,0.0,7.2,10.2,39.0,6.0,17.0,65.0,62.0,1012.6,1010.9,7.0,7.0,28.2,29.9,0,0,0,1,0
13.3,33.8,0.0,6.0,11.4,20.0,6.0,7.0,45.0,17.0,1026.7,1022.9,0.0,0.0,24.9,31.4,0,0,1,0,0
12.3,22.3,3.6,7.0,10.5,39.0,15.0,15.0,39.0,23.0,1018.0,1016.4,0.0,0.0,15.4,21.8,1,0,0,0,1
19.0,28.6,3.2,7.6,10.5,43.0,13.0,22.0,63.0,49.0,1018.8,1015.8,1.0,3.0,24.7,27.0,1,1,0,0,0
25.6,30.7,0.0,8.8,8.4,52.0,24.0,37.0,70.0,66.0,1009.2,1004.6,5.0,6.0,27.9,28.7,0,0,1,0,0
23.4,26.3,46.8,5.4,0.4,41.0,22.0,17.0,88.0,79.0,1010.4,1007.6,7.0,7.0,24.4,26.1,1,0,0,1,0
23.3,30.3,13.8,4.8,4.0,35.0,9.0,20.0,79.0,78.0,1010.5,1007.8,7.0,7.0,27.5,28.9,1,0,0,1,0
16.5,26.5,0.0,6.2,9.5,44.0,19.0,30.0,67.0,56.0,1020.1,1016.5,6.0,3.0,22.5,25.4,0,0,0,0,1
23.3,32.0,4.6,5.8,5.2,52.0,11.0,28.0,73.0,91.0,1007.4,1004.7,4.0,7.0,29.1,25.8,1,0,1,0,0
24.8,31.5,1.8,5.8,7.1,37.0,2.0,19.0,78.0,73.0,1003.5,1000.8,7.0,7.0,28.8,30.4,1,1,0,0,0
21.1,23.5,5.2,6.4,0.0,19.0,2.0,9.0,87.0,94.0,1018.5,1018.3,8.0,8.0,22.9,21.6,1,0,0,1,0
24.4,34.3,0.6,7.2,12.5,43.0,17.0,24.0,48.0,57.0,1009.6,1005.1,1.0,1.0,31.4,32.3,0,0,1,0,0
19.1,29.5,0.0,8.4,10.7,24.0,4.0,13.0,58.0,50.0,1016.1,1013.1,4.0,2.0,25.9,28.6,0,0,0,1,0
22.0,29.7,0.0,4.4,10.2,31.0,17.0,13.0,69.0,58.0,1014.3,1010.5,1.0,2.0,25.1,28.7,0,1,0,0,0
25.8,32.6,0.0,4.0,10.4,26.0,6.0,15.0,69.0,62.0,1005.7,1002.7,4.0,6.0,29.9,31.9,0,1,0,0,0
24.3,30.5,0.0,11.4,4.6,35.0,20.0,28.0,59.0,56.0,1012.8,1009.7,7.0,7.0,28.8,29.1,0,0,0,1,0
11.4,24.5,0.2,3.4,9.7,28.0,4.0,11.0,72.0,56.0,1018.5,1014.2,5.0,3.0,16.6,22.4,0,0,0,0,1
23.6,27.7,0.4,5.6,0.3,41.0,20.0,30.0,90.0,63.0,1015.1,1012.4,7.0,7.0,24.3,26.9,0,1,0,0,0
23.7,30.6,22.2,5.4,6.5,31.0,11.0,24.0,83.0,71.0,1012.2,1008.4,7.0,6.0,26.7,29.5,1,1,0,0,0
20.5,28.9,0.0,10.6,2.9,41.0,7.0,13.0,54.0,56.0,1011.5,1009.3,7.0,7.0,26.8,27.4,0,0,0,1,0
15.2,27.7,0.0,2.6,8.3,39.0,20.0,22.0,68.0,52.0,1020.1,1016.8,2.0,2.0,22.5,26.6,0,0,0,0,1
24.7,32.7,0.0,5.0,11.6,28.0,6.0,19.0,71.0,69.0,1006.2,1003.3,1.0,2.0,29.6,30.9,0,0,0,1,0
15.5,30.2,0.0,5.2,11.9,30.0,7.0,13.0,54.0,38.0,1020.7,1016.6,2.0,4.0,23.8,26.7,0,0,1,0,0
15.5,25.1,0.0,6.2,3.4,39.0,13.0,15.0,64.0,66.0,1013.8,1010.0,3.0,6.0,23.4,23.9,0,0,1,0,0
20.9,29.9,0.0,7.4,11.2,33.0,17.0,22.0,60.0,57.0,1018.3,1014.2,2.0,1.0,26.2,27.8,0,0,1,0,0
21.1,31.0,0.0,8.4,10.7,37.0,20.0,28.0,56.0,55.0,1014.4,1010.6,1.0,1.0,26.8,29.3,0,1,0,0,0
19.0,28.2,3.4,7.8,10.9,33.0,13.0,15.0,61.0,52.0,1014.9,1012.9,6.0,7.0,26.1,26.9,1,0,0,1,0
